Unnamed: 0,Santos,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2018-07-01 00:00:00,121.01390567883388,122.47439086164128,120.81545862581328,121.32489507471351,114.96762306534266,4.6403114875824764e-05,-0.0017043145250038164,0.0004875185219772679,0.0025590773915959465,-0.0037625100182676393,-0.02537902773025591,-0.045448491886936004,-0.03358676781684711,-0.0014075488345205445,0.03963786374989087,5438.051901475301,5882.666522300717,4941.434967334842,5634.935421245877,6790.312746248517,108.63856049879638,.,.,.,.,0.00275404851316527,.,.,.,.,0.015051112298358316,.,.,.,.,31.849279291952737,.,.,.,.,0.005542646701972756,.,.,.,.,.,.,.,.,.,.,.,.,.
,2018-08-01 00:00:00,121.11399666482762,122.79715832224197,121.03888828836908,121.14640355597864,114.31535496977541,0.0008271031782031491,0.0026353873518367007,0.0018493466407125407,-0.0014711862608655397,-0.005673493790478072,-0.020690716792486907,-0.03790615891160931,-0.027153524445294397,-0.0004951548221249213,0.031658039088308554,5442.549731486245,5898.1696272486615,4950.573393491983,5626.645381673276,6751.787949047272,109.36851440615958,.,.,.,.,0.006719105113430521,.,.,.,.,0.02753147479776441,.,.,.,.,32.063277947302375,.,.,.,.,0.005561212372009727,.,.,.,.,.,.,.,.,.,.,.,.,.
,2018-09-01 00:00:00,121.54655958292028,123.33725175467549,121.79890767488233,120.99414525183116,114.15200909678619,0.0035715353303858014,0.004398256765976855,0.0062791338987065815,-0.0012568124160377853,-0.0014289057933853384,-0.013592262286296508,-0.025037196375316317,-0.01871651961759857,-0.0018052467418654405,0.03256503214961359,5461.98799013963,5924.1112917185865,4981.658706705093,5619.573743896947,6742.140280131169,109.71690881629041,.,.,.,.,0.0031855092118835008,.,.,.,.,0.03403642877288182,.,.,.,.,32.165415814566686,.,.,.,.,0.005555995698404713,.,.,.,.,.,.,.,.,.,.,.,.,.
,2018-10-01 00:00:00,121.83795203725653,123.29394456557226,122.44059627006978,121.10014352435056,114.18374526836884,0.002397373116410133,-0.00035112821541834427,0.005268426519064488,0.0008760611705530838,0.0002780167588267246,-0.005429202733190697,-0.014806891151566304,-0.009910915931789277,0.0027171455423506963,0.040099416635988705,5475.082413309346,5922.031169092785,5007.904209544427,5624.496834249036,6744.014708119406,109.06348693252697,.,.,.,.,-0.0059555258238046605,.,.,.,.,0.031668165525335024,.,.,.,.,31.97385385004962,.,.,.,.,0.005525173002383891,.,.,.,.,.,.,.,.,.,.,.,.,.
,2018-11-01 00:00:00,121.85251792485033,122.94341574165306,122.67541509947154,121.23021033344965,113.91303055335287,0.0001195513167305595,-0.0028430335743924407,0.001917818407906299,0.0010740433934574728,-0.002370869114335802,-0.002624560951057786,-0.01389371637807646,-0.005233484257878285,0.005918204965454921,0.03681739715941523,5475.736966621065,5905.194635650456,5017.508460422523,5630.537787915384,6728.025531941299,108.59795534501016,.,.,.,.,-0.004268445843885523,.,.,.,.,0.023045678301508943,.,.,.,.,31.83737518647037,.,.,.,.,0.005504354789725695,.,.,.,.,.,.,.,.,.,.,.,.,.
,2018-12-01 00:00:00,121.65324766989542,122.57517160707586,122.58127086608258,121.24984809011747,113.0455494582386,-0.0016353396577147565,-0.0029952326633823057,-0.0007674254316777498,0.00016198731829148935,-0.007615292920400132,-0.002027001609865575,-0.017491106863761097,-0.000479087349840257,0.00921844424072038,0.017199727319766156,5466.782276804335,5887.507203794125,5013.657896826337,5631.449863632187,6676.789646739635,108.74418443376038,.,.,.,.,0.0013465178813510028,.,.,.,.,0.021020428423115467,.,.,.,.,31.880244781454238,.,.,.,.,0.005525091421115276,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-01-01 00:00:00,121.41422445426852,122.16590493406451,122.43974478201727,121.13552581687692,112.4725868291088,-0.0019647910779618805,-0.003338903528712023,-0.001154549003003269,-0.0009428652904832635,-0.005068422701076436,-0.0014280932666543844,-0.020579893416316275,0.004505849868181366,0.01239054556422814,-0.004029507042450864,5456.04119176171,5867.84938521606,5007.8693831001565,5626.140165020671,6642.948854523788,109.53603298776916,.,.,.,.,0.0072817554164574805,.,.,.,.,0.024329005993936947,.,.,.,.,32.11238892656958,.,.,.,.,0.005653551001297435,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-02-01 00:00:00,121.25114937166936,122.41859435006609,122.15292728318691,121.02889010007256,111.27157806395338,-0.001343129961354661,0.0020684119365215192,-0.002342519574350499,-0.0008803009363708147,-0.010678235461768493,-0.00040857414678541204,-0.015537480757761846,0.007470866677210086,0.012032951770348799,-0.0281283682763519,5448.71301936667,5879.986514926151,4996.138351044454,5621.18746856525,6572.013882494699,110.78156451717855,.,.,.,.,0.011370975335107003,.,.,.,.,0.033374467219009496,.,.,.,.,32.47753810900497,.,.,.,.,0.005725299537676834,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-03-01 00:00:00,121.30397646345905,122.4446885013788,122.36067616763799,120.96561117533597,110.85231172601978,0.0004356832249710063,0.00021315512934338976,0.00170072784231734,-0.0005228414858986508,-0.0037679553505804986,0.002425013487061589,-0.00935321832389624,0.011466839215307445,0.011413461737496133,-0.03568054679027921,5451.086932226889,5881.239864212278,5004.6354226421445,5618.24847855667,6547.250827622064,111.66693767272328,.,.,.,.,0.007992062211826134,.,.,.,.,0.03667287917527995,.,.,.,.,32.73710061405909,.,.,.,.,0.005768292613398464,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-04-01 00:00:00,121.35896679899103,122.92356263394711,122.51262770541564,120.47887368450111,110.40438642526533,0.0004533267344994929,0.003910942470672474,0.0012418330997898686,-0.004023767466683981,-0.004040739374579161,0.0033830806823216264,-0.0027041193123100715,0.013793590089096863,0.0037688992733699855,-0.039004488980481034,5453.558055665349,5904.241054977438,5010.850344562363,5595.641953108908,6520.795093407646,112.02318290940032,.,.,.,.,0.003190248108362548,.,.,.,.,0.033387985247406826,.,.,.,.,32.84154008736636,.,.,.,.,0.005787296440457703,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-05-01 00:00:00,121.24942029628453,123.20173899836122,122.56639580286264,119.64296201642657,110.11933142385759,-0.0009026650901531319,0.002263002783628121,0.00043887800346831263,-0.006938242718499743,-0.002581917355255592,0.0014459710570824402,0.001123120771967523,0.013244171459088738,-0.007691185446498716,-0.04222746740889283,5448.635319191376,5917.602368920063,5013.0494965572625,5556.818031072418,6503.958939385911,111.21123900404999,.,.,.,.,-0.007247998889720941,.,.,.,.,0.026644040708049266,.,.,.,.,32.6035046412764,.,.,.,.,0.005780797784744418,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-06-01 00:00:00,120.83525251756163,122.91543034052157,122.43398011653737,118.5205773299162,109.75774365138616,-0.003415833063043383,-0.002323901108599258,-0.001080358816606286,-0.00938111751492976,-0.0032835994170691274,-0.0014299681362890393,0.0018906232068174322,0.013890691992884951,-0.020614189803117133,-0.04890806536751224,5430.023690519616,5903.85044621468,5007.633604335573,5504.688868113847,6482.602543603903,110.2940794014939,.,.,.,.,-0.008247004626238175,.,.,.,.,0.01803479481952297,.,.,.,.,32.334623387668216,.,.,.,.,0.005768458249416513,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-07-01 00:00:00,120.21428823745637,122.34704547153729,122.0728220031591,117.46292122719055,108.74642061995571,-0.005138933110724553,-0.004624194597941389,-0.0029498192661424616,-0.008923818349125368,-0.009214138317589882,-0.006607649235780055,-0.0010397715735354085,0.010407305419748436,-0.03183166855528463,-0.05411264736552035,5402.119161984386,5876.549892874241,4992.861990251721,5455.566024586346,6422.870947109176,110.05946602509225,.,.,.,.,-0.002127162016989259,.,.,.,.,0.013079200605862429,.,.,.,.,32.26584240496432,.,.,.,.,0.0057757206740340905,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-08-01 00:00:00,119.61511999079788,121.38441266069972,121.6476793301275,117.00882105753486,108.03215905977945,-0.0049841683167891615,-0.007868051141958321,-0.003482697180709038,-0.0038659022346072547,-0.006568138575084315,-0.012375751071758923,-0.01150470972491846,0.005029714419616971,-0.03415357267730945,-0.0549637090455366,5375.194090813704,5830.3128977788365,4975.473363874602,5434.475339700851,6380.684640678681,110.00736031559859,.,.,.,.,-0.00047343233049834677,.,.,.,.,0.00584122325248515,.,.,.,.,32.25056671199904,.,.,.,.,0.005774816250275514,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-09-01 00:00:00,119.3992279751236,121.01520041676675,121.33935189594023,117.18146476722289,107.7302814996685,-0.0018048890114468197,-0.003041677558427658,-0.002534593638654936,0.0014754760207620343,-0.0027943305284114928,-0.017666741166225686,-0.01882684513294841,-0.003773069789499206,-0.03151128078695664,-0.05625593143676422,5365.492462064801,5812.578965879051,4962.862560737229,5442.493777750002,6362.854898795065,109.83910839842368,.,.,.,.,-0.001529460544205552,.,.,.,.,0.0011137716460629665,.,.,.,.,32.201240742684774,.,.,.,.,0.00578041883900588,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-10-01 00:00:00,119.20835589901873,120.04544552185247,121.36243314968922,117.51415916956107,107.65792121409662,-0.001598603938583576,-0.008013496582036872,0.0001902206776973614,0.0028391384507699957,-0.0006716800936986678,-0.021582734232381884,-0.02634759602481629,-0.008805601681344477,-0.02961172671168988,-0.057151953099229824,5356.915164682504,5765.999884203159,4963.806599816851,5457.945771102489,6358.581095820452,110.23062066654747,.,.,.,.,0.0035644159337460124,.,.,.,.,0.0107014159078056,.,.,.,.,32.316019358274396,.,.,.,.,0.0059125545895246,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-11-01 00:00:00,119.18666170285856,119.38362686623294,121.5837158799732,117.71363911143895,107.98857950281649,-0.00018198553278048202,-0.005513067594880572,0.0018233214722305213,0.0016974970785439414,0.0030713790958520892,-0.021877727825336146,-0.02895469313216792,-0.00889908722634547,-0.029007383657408403,-0.05200854565765922,5355.940283622199,5734.211537089473,4972.857214974298,5467.210618103787,6378.110708877435,110.91891355518536,.,.,.,.,0.006244116965647972,.,.,.,.,0.021372024941000323,.,.,.,.,32.5178043630116,.,.,.,.,0.005948686979702972,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-12-01 00:00:00,119.07152432841582,119.25356232655481,121.53252036881536,117.36081546043246,108.29892571607805,-0.0009660256676186085,-0.00108946714966085,-0.00042107210482345003,-0.002997304761536368,0.002873879948142699,-0.021221984541547778,-0.027098548890216678,-0.008555552490665197,-0.03207453609999189,-0.041988594552446745,5350.766307833987,5727.964301990607,4970.763283519801,5450.823721685822,6396.440633350712,111.59820014014939,.,.,.,.,0.006124172723942722,.,.,.,.,0.02624522608956137,.,.,.,.,32.71694901353406,.,.,.,.,0.005984452522855828,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-01-01 00:00:00,119.44803346141694,119.65566686932492,122.1159615602392,117.35595505593236,108.54961564345366,0.0031620417654405486,0.0033718451250035475,0.004800700171882166,-4.141420184444744e-05,0.002314796067625302,-0.016194074472650977,-0.02054777939961583,-0.002644429081051336,-0.031201175175135876,-0.03487935412755927,5367.685654376471,5747.278110498469,4994.62642766938,5450.597980171994,6411.2470889755905,112.0300222073839,.,.,.,.,0.003869435767711371,.,.,.,.,0.02276866480907902,.,.,.,.,32.84354514625742,.,.,.,.,0.005999154009597734,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-02-01 00:00:00,119.78448426104238,120.2092040530587,122.46297971170561,117.33488251641016,109.11786486366331,0.002816712756799955,0.004626084148093845,0.0028417100191708844,-0.00017956088817261406,0.0052349261380726375,-0.012096092434812578,-0.01804783259224052,0.002538231669224844,-0.030521700898091475,-0.01935546558935497,5382.804883033646,5773.865502660133,5008.819707630903,5449.619265957602,6444.80949393931,112.84072273750058,.,.,.,.,0.007236457818565523,.,.,.,.,0.018587553166418136,.,.,.,.,33.08121607532046,.,.,.,.,0.006025893661704782,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-03-01 00:00:00,119.79691299682645,120.27695280363511,122.55189812745546,117.28064210241483,108.67782772159828,0.00010375914594229485,0.0005635903765448536,0.0007260840456371209,-0.0004622701521667105,-0.0040326773495323875,-0.012423858727224624,-0.01770379527503374,0.001562772990527428,-0.030462947585821576,-0.01961604562470387,5383.3633982710835,5777.119597692896,5012.456531708087,5447.100069630276,6418.81965667105,113.40647144712122,.,.,.,.,0.005013692715676088,.,.,.,.,0.015577876591334583,.,.,.,.,33.247075127383,.,.,.,.,0.006057128409655034,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-04-01 00:00:00,119.87329799294788,120.4863081692814,122.55436411707171,117.30821323695925,108.83894631777677,0.0006376207383862464,0.0017406108216599936,2.012200262857533e-05,0.00023508683146822307,0.0014825341981552498,-0.012241936836063338,-0.019827398526705453,0.0003406702838537612,-0.026317148812702973,-0.014179147751056331,5386.79594241609,5787.175314582663,5012.557392371594,5448.380611126336,6428.335776323856,114.73213987752582,.,.,.,.,0.01168953070744938,.,.,.,.,0.024182110325470685,.,.,.,.,33.635717833017424,.,.,.,.,0.0061232852720751775,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-05-01 00:00:00,120.38286499580448,120.78381601719725,123.00948322690826,118.02938444263832,109.8070171697751,0.0042508799823508525,0.0024692253620872684,0.0037136099812959955,0.0061476616664710715,0.008894526130121205,-0.0071468820086936224,-0.01962572120184225,0.003615080798804682,-0.013486606705430004,-0.0028361437546362556,5409.694565456715,5801.4651546442765,5031.172075535724,5481.875411753701,6485.512776859561,115.1973417554007,.,.,.,.,0.004054677951369712,.,.,.,.,0.03584262514335945,.,.,.,.,33.77209983649345,.,.,.,.,0.0061211894170372805,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-06-01 00:00:00,120.83145299154852,120.8825019503458,123.2868702932845,118.83690420240063,111.46476325040446,0.0037263442414305903,0.0008170459950900266,0.002255005541845545,0.0068416840736365,0.015096904763985064,-3.1443853792278986e-05,-0.016539244784351315,0.00696612309699729,0.0026689616234647495,0.015552611981894948,5429.8529496486035,5806.205218514533,5042.5173964480355,5519.380671451956,6583.4239455974175,115.70248544154424,.,.,.,.,0.0043850290158267136,.,.,.,.,0.049036231766916405,.,.,.,.,33.92019147420187,.,.,.,.,0.006126206827663994,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-07-01 00:00:00,121.17001909805235,120.75407277400443,123.4818781751155,119.7647989115441,112.57253981998052,0.002801970001366394,-0.0010624298328480997,0.0015817408728691085,0.007808135994211929,0.009938356636414847,0.007950226837496688,-0.013020115781246622,0.01154275086652734,0.01959663236964282,0.03518386332361434,5445.067234725349,5800.036532874745,5050.493352316152,5562.476746338478,6648.852360657478,115.6016430418983,.,.,.,.,-0.0008715664081121455,.,.,.,.,0.05035620484968106,.,.,.,.,33.890627774756226,.,.,.,.,0.006104216055060911,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-08-01 00:00:00,121.26139398029478,120.39100766151346,123.5733773107669,120.25773397695042,113.12717956199211,0.0007541047110712906,-0.003006649002808004,0.0007409924193220174,0.004115859333345462,0.0049269541479524115,0.013763092739643268,-0.008183958528209745,0.015830125089467906,0.027766393080894458,0.04716207235470815,5449.173385579155,5782.597858816926,5054.235729604054,5585.3711181714125,6681.6109513749425,116.41104899041522,.,.,.,.,0.007001682045501445,.,.,.,.,0.05821145654659099,.,.,.,.,34.12791917475751,.,.,.,.,0.006142419967062277,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-09-01 00:00:00,122.11587730274074,120.77577843815844,124.63288330161373,121.06440684797589,114.69433180679282,0.007046622955569903,0.0031960092711142973,0.008573901708475162,0.006707866881809688,0.013853012608185278,0.022752654047169862,-0.001978445499274062,0.02714314321126432,0.03313614562223077,0.06464338726475671,5487.571655846858,5801.07909518483,5097.5702499611425,5622.837044117611,6774.1713921273285,117.61913939754288,.,.,.,.,0.010377798478794942,.,.,.,.,0.07083115579287469,.,.,.,.,34.48209184245374,.,.,.,.,0.006161302058511984,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-10-01 00:00:00,122.66417513991568,121.2653038799177,125.35737546849657,121.25711176140574,115.53433965154201,0.004489979921412202,0.004053175629167294,0.005813009758665055,0.0015917553180748722,0.007323882806730353,0.028989739979506046,0.01016163797603764,0.03291745406817914,0.03185107750670246,0.0731615319023462,5512.210742398922,5824.591887596305,5127.202475569647,5631.787224885255,6823.784629515974,118.47525341270543,.,.,.,.,0.0072786964736151205,.,.,.,.,0.0747943964780744,.,.,.,.,34.73307652275029,.,.,.,.,0.00617746497257696,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-11-01 00:00:00,123.60517806929772,122.62468328514824,126.31336013863445,121.60690894256676,116.6453615300601,0.007671375349067366,0.01120996164390653,0.007626074385851611,0.0028847560038318676,0.00961637796925996,0.03707223864911047,0.027148248918143825,0.03890031016431794,0.033074075871888375,0.08016386609676474,5554.496980007025,5889.8853392476685,5166.302903039663,5648.033556894546,6889.404721694227,119.17963270595263,.,.,.,.,0.005945370640343839,.,.,.,.,0.07447529808933195,.,.,.,.,34.939577536157465,.,.,.,.,0.0061664548853129116,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-12-01 00:00:00,124.31437813480855,123.94525031155504,126.84660064154302,121.9208328948727,117.30879912017609,0.005737624237013961,0.010769177876985836,0.004221568504893858,0.0025814647788984235,0.005687646567454907,0.0440311303308103,0.039342120214009846,0.043725582721406475,0.038854684304554965,0.08319448549026953,5586.366596503934,5953.314562141078,5188.112804661877,5662.613756591705,6928.589220811379,119.84733113316798,.,.,.,.,0.005602454144683744,.,.,.,.,0.07391813651706758,.,.,.,.,35.135324917138405,.,.,.,.,0.006165253028813311,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-01-01 00:00:00,124.01080819927002,124.41216500596923,126.28475974540953,121.07365866375125,117.2873515619741,-0.0024419535382249613,0.0037671043726204,-0.004429294070884882,-0.006948560069729326,-0.00018282991866636067,0.03819882676701325,0.039751549267105224,0.034138028574699275,0.03167886628375194,0.08049531881550598,5572.724948827779,5975.741319459704,5165.133127377106,5623.266744752353,6927.322467407666,119.54221937649717,.,.,.,.,-0.002545836889198516,.,.,.,.,0.06705521449604923,.,.,.,.,35.04587611085038,.,.,.,.,0.006180276194874452,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-02-01 00:00:00,122.50495703417188,123.63147535280682,124.66278893616986,119.12316969728334,115.15213780578118,-0.012142902598283323,-0.006275026667407868,-0.012843757334690009,-0.016109936612098696,-0.01820497886393735,0.022711395302256854,0.028469295065272737,0.017963054872933037,0.015240882698485558,0.05530050418102794,5505.055892567139,5938.243383322563,5098.793410887706,5532.67627394147,6801.210708304832,119.1960924474271,.,.,.,.,-0.002895436699062337,.,.,.,.,0.05632159698862349,.,.,.,.,34.94440299500823,.,.,.,.,0.006239077083733423,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-03-01 00:00:00,120.94669020378107,122.75183812728842,122.92687332506459,117.12034837236294,113.4762884812071,-0.01272003083072093,-0.007114994163162525,-0.013924889904349036,-0.01681302915301852,-0.014553349651229341,0.009597719825928053,0.020576554909017553,0.0030597257434490377,-0.0013667535168498945,0.04415307942942248,5435.031411888844,5895.992816310784,5027.793273996074,5439.655226453478,6702.230310815186,118.64814059281467,.,.,.,.,-0.004597062230493165,.,.,.,.,0.04622019430467428,.,.,.,.,34.78376139983275,.,.,.,.,0.006291236364413956,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-04-01 00:00:00,120.11983881416478,122.17204472268162,122.17199604812599,116.2965661728978,111.35459287857688,-0.006836494559901984,-0.004723297129005766,-0.006140864536124835,-0.007033638568475498,-0.018697259410115463,0.0020566783874704786,0.013991104707364643,-0.003119987376218325,-0.008623838315719223,0.023113477720146047,5397.87484920857,5868.144290368865,4996.9182765848245,5401.3946576534845,6576.916972067536,118.78782022125438,.,.,.,.,0.001177259312634904,.,.,.,.,0.03534912142367341,.,.,.,.,34.82471090686917,.,.,.,.,0.006343027655241071,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-05-01 00:00:00,120.27425908919454,122.06825491564415,122.34432185837785,116.6398475898011,111.77683064444847,0.0012855518002206079,-0.0008495381023789772,0.0014105180878274393,0.0029517760343236166,0.003791830718037792,-0.0009021708082269653,0.010634197037325155,-0.005407399097055121,-0.01177280436900463,0.01793886698176861,5404.814096938336,5863.159078203938,5003.966520197343,5417.33836495587,6601.855527872207,117.87009759059524,.,.,.,.,-0.007725730036545753,.,.,.,.,0.02320154089032389,.,.,.,.,34.55566459180195,.,.,.,.,0.006287236162951782,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-06-01 00:00:00,120.15480270427007,122.02592463400134,122.28918745804657,116.56138392700656,110.89856856101241,-0.0009931999234839006,-0.0003467755123726102,-0.0004506494416235407,-0.0006727003199668014,-0.0078572820357532,-0.0055999515898048635,0.009458959445803217,-0.008092368902418823,-0.019148262828510343,-0.005079584551039629,5399.446035990812,5861.125878210472,5001.711485479113,5413.694119704396,6549.982887030419,116.71790749618191,.,.,.,.,-0.009775083909875915,.,.,.,.,0.008776147295043835,.,.,.,.,34.217880070855564,.,.,.,.,0.0062323954540584965,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-07-01 00:00:00,120.48330619439685,122.45911588316123,122.57982277048772,116.68784061261826,111.65978545359685,0.002734002159991089,0.0035499935809475414,0.0023766231380093483,0.001084893481454241,0.00686408221911039,-0.00566734996632956,0.014119963575455197,-0.007305164271542153,-0.025691675073895692,-0.008108144027338171,5414.208133115966,5881.932837455244,5013.59866872515,5419.567401165451,6594.942508100762,116.10433782148904,.,.,.,.,-0.005256859790027879,.,.,.,.,0.004348508951629304,.,.,.,.,34.038001473011086,.,.,.,.,0.0061813643045098305,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-08-01 00:00:00,120.32634900351484,122.5033831364209,122.37285317420316,116.2143387300527,112.0016324851304,-0.001302729779250611,0.000361485977915299,-0.0016884475079727013,-0.004057851101534116,0.0030615053588438634,-0.007710986539804177,0.017545957259918588,-0.009715071018449373,-0.03362274602374182,-0.009949395726293386,5407.154882949895,5884.059073699024,5005.133470546965,5397.575603616792,6615.13295993058,116.09842799639429,.,.,.,.,-5.09009844561481e-05,.,.,.,.,-0.002685492457392691,.,.,.,.,34.03626890522719,.,.,.,.,0.006187544939668651,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-09-01 00:00:00,120.16565282222011,121.89010260858504,122.49233649251424,116.03137228974647,111.98283732097991,-0.0013355028439367977,-0.005006233396451565,0.0009763874520518634,-0.0015743878277467704,-0.0001678115196489527,-0.015970277768924124,0.009226387814152526,-0.017174815766071383,-0.04157319801310011,-0.02364105046080678,5399.933612226109,5854.6021006575775,5010.020420063453,5389.077726287115,6614.022864415894,116.60965060912748,.,.,.,.,0.004403355166437528,.,.,.,.,-0.008582691504002704,.,.,.,.,34.186142685757275,.,.,.,.,0.006222171186562941,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-10-01 00:00:00,120.17768323458236,121.44360927028885,122.811861078368,116.04093766811248,111.94481715687868,0.00010011523326092231,-0.0036630811586891854,0.002608527153641793,8.243786294381827e-05,-0.00033951777799889893,-0.020270726171656372,0.0014703743335169328,-0.020306060019326777,-0.04301746938816242,-0.03106887965508376,5400.4742278392905,5833.156218011037,5023.089194369488,5389.5219903381085,6611.777286069334,117.46973533585277,.,.,.,.,0.007375759400980231,.,.,.,.,-0.008487157004424817,.,.,.,.,34.438291449055,.,.,.,.,0.006266578474736868,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-11-01 00:00:00,120.75129788763037,122.40327108125554,123.5356788742616,116.34182459290973,111.09324090015119,0.004773054677117861,0.007902118660116919,0.0058937124601647906,0.0025929377239075624,-0.007607107487022868,-0.023088678211096947,-0.0018056087727282844,-0.02199039960083571,-0.04329593109009666,-0.047598297584067306,5426.250986611134,5879.250510608758,5052.693837742862,5403.496685220686,6561.480785573948,118.86304861041533,.,.,.,.,0.011861040382690868,.,.,.,.,-0.0026563607249771026,.,.,.,.,34.84676541464312,.,.,.,.,0.006309918551588152,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-12-01 00:00:00,121.74645188627969,124.51836653537207,124.27960174600716,116.50011554826446,111.92955016889269,0.00824135239999979,0.0172797298261127,0.006021927256357529,0.0013605679291055495,0.007527994160267282,-0.020656711532950456,0.004623946640766041,-0.0202370334132167,-0.04446096059138882,-0.04585546004756791,5470.970633202643,5980.842371012113,5083.120792482396,5410.848509515625,6610.875574610455,120.41960061852184,.,.,.,.,0.013095339773828707,.,.,.,.,0.004774987310464107,.,.,.,.,35.303095647766774,.,.,.,.,0.006341056433940004,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-01-01 00:00:00,122.26266865041049,126.29480707361422,124.67295506274296,115.69295432163473,112.75751802099595,0.0042400969895450835,0.01426649407368763,0.0031650674061516337,-0.0069284156743633085,0.007397223082322046,-0.014096670880900053,0.015132298899827479,-0.012763255723936773,-0.04444157714817176,-0.03862167131111849,5494.168079314374,6066.168023253817,5099.209212424214,5373.359901890692,6659.7776960053225,121.36645409022283,.,.,.,.,0.007862951436789167,.,.,.,.,0.015260171036144632,.,.,.,.,35.58068217441349,.,.,.,.,0.0063723684210280195,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-02-01 00:00:00,122.68192515601258,127.48893239663532,125.00455360836101,114.95319725721308,114.58478772061586,0.0034291457092343602,0.009455062727361963,0.0026597472198455208,-0.006394141015407695,0.016205302597026572,0.0014445792735664487,0.031201253829742592,0.002741513125990913,-0.03500555308146214,-0.0049269609403364,5513.0083822093675,6123.5240224284,5112.77181995037,5339.001880951465,6767.701408798018,122.79723210541717,.,.,.,.,0.011788908441954682,.,.,.,.,0.03021189356168197,.,.,.,.,36.00013957886994,.,.,.,.,0.0064140834910912095,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-03-01 00:00:00,123.18586525563781,128.44253551214007,125.42484870814114,114.72222812417385,116.31230832591314,0.0041076963781288,0.007479889411403651,0.003362238315709032,-0.0020092449670835455,0.015076352102771029,0.018513735663902686,0.046359365950598974,0.020320824206363497,-0.02047569258046178,0.024992180152029864,5535.654146773562,6169.327304924238,5129.962177262884,5328.274518292914,6869.733658163475,123.63827230646471,.,.,.,.,0.006849015947896442,.,.,.,.,0.04205823781744322,.,.,.,.,36.24670510897212,.,.,.,.,0.006416604892138002,.,.,.,.,.,.,.,.,.,.,.,.,.
