Unnamed: 0,Ribeirão Preto,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2025-03-01 00:00:00,126.78953430255007,135.02091340726915,127.57034184740496,120.6920812522372,113.79649254468359,0.004974251959732001,0.001447487737965103,0.009064034825960965,0.004876083810441578,-0.001181456622255439,0.08728558580175494,0.11252754937226239,0.10865604607639301,0.04769488795236487,0.03175178974975479,5001.9378465123955,5512.38368400959,4933.136467739551,4785.166321863696,4124.204334231677,178.917421969916,.,.,.,.,0.009700533037472647,.,.,.,.,0.17995878665967324,.,.,.,.,29.590917808384937,.,.,.,.,0.005935612193910075,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,127.16311817689123,134.5899958067021,128.5712047994912,121.2148152213547,113.61661296268207,0.002946488260219482,-0.00319148781987022,0.007845577095681344,0.004331137251871731,-0.0015807128847217244,0.08007127839971373,0.10345488392595015,0.09703002884014089,0.04647443416093888,0.028645012242470846,5016.675997655491,5494.790978623622,4971.839770220719,4805.891533976722,4117.685151301333,180.96195138837666,.,.,.,.,0.01142722377703631,.,.,.,.,0.1774136831735873,.,.,.,.,29.929059847949237,.,.,.,.,0.005983642373984355,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,127.2442097057286,134.29656927821512,128.87395688046533,121.375565920187,113.82885077575966,0.0006376969203016891,-0.0021801511080242753,0.0023547425058842997,0.0013261637906121226,0.0018680174275860217,0.0699331397794758,0.09496542083347559,0.08081895427069608,0.04035682393952533,0.026190115409300718,5019.875116489347,5482.811503983214,4983.5471726601045,4812.264933310691,4125.377058925276,182.8213831891747,.,.,.,.,0.010275263869184093,.,.,.,.,0.16897802154402086,.,.,.,.,30.23658883524352,.,.,.,.,0.006037074164184244,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,127.49701566632389,134.6259152279689,128.89285711371002,121.79265876623592,114.2484000242034,0.001986777718058441,0.00245237798347242,0.00014665673113634092,0.003436382297267171,0.0036857900750508765,0.06392234709647404,0.08906878909180249,0.0704981349176812,0.038720466375147256,0.022698678975108688,5029.848492518225,5496.257430203113,4984.278043397911,4828.801715337279,4140.582332744906,185.38058170081663,.,.,.,.,0.013998354388303769,.,.,.,.,0.16823866951812882,.,.,.,.,30.659851321252685,.,.,.,.,0.006119682100831665,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,127.82600772079965,135.2821724398019,128.8577225307488,122.2187225312005,114.61996199987195,0.002580390237029384,0.004874672240643418,-0.0002725875098744668,0.0034982713184901204,0.0032522291392249603,0.058693257843663194,0.07867205598005267,0.06228180941211425,0.041439113350433265,0.01930602765004208,5042.827464462056,5523.0498837255545,4982.919391457538,4845.69417388072,4154.0484552608195,188.25217985137542,.,.,.,.,0.015490285574749185,.,.,.,.,0.1589108005320079,.,.,.,.,31.134781173898244,.,.,.,.,0.006206668953360371,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,127.87214541211,135.61337800609948,128.52259013691184,122.41101264469614,114.76366833947968,0.00036094134623310126,0.0024482573004580566,-0.0026007940172694255,0.0015733277971921034,0.0012537636298282084,0.04973246980156376,0.06188837451284268,0.05278053501800217,0.039227218009536324,0.018654615420330423,5044.6476293959,5536.57173092418,4969.959844515699,4853.318039221178,4159.256650130569,187.88635197610952,.,.,.,.,-0.0019432862639610082,.,.,.,.,0.13030101339620148,.,.,.,.,31.074277381311575,.,.,.,.,0.006198348600341954,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,128.22465174054315,136.13094409921698,128.77361545899507,122.81900331594392,114.58140049898023,0.0027567092684421812,0.003816482567776003,0.0019531610887690842,0.003332957243250556,-0.001588201589725169,0.04393267463429229,0.05154463841275381,0.04749684819166511,0.03648616087480683,0.017517501207551245,5058.554256271881,5557.701960420494,4979.666976696752,4869.493940733799,4152.6509121067575,188.35018465390567,.,.,.,.,0.002468687442795936,.,.,.,.,0.12413017533203119,.,.,.,.,31.150990059676776,.,.,.,.,0.006193560885339342,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,128.66538686559787,136.01866864994992,129.69588903486485,123.28909333282456,114.73244548499785,0.0034372105447126877,-0.0008247606744373748,0.007161976252530122,0.003827502293528351,0.0013182330235086415,0.04121175375288577,0.04308999609603026,0.04763369753075697,0.03535884556160185,0.020109311151816023,5075.94157230254,5553.118186403297,5015.3312333293625,4888.13193996028,4158.1250736741995,188.35080602715237,.,.,.,.,3.299031789305573e-06,.,.,.,.,0.11150607639350052,.,.,.,.,31.151092827783252,.,.,.,.,0.0061720219841148805,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,129.75284280155452,136.62930268558551,131.2380953052305,124.4883828136959,114.84430900167834,0.008451814139358138,0.0044893398950043295,0.011890941816598888,0.00972745802934738,0.0009749946164541168,0.04412022050531017,0.039646792581118584,0.053467616958871256,0.04254715118849739,0.01598613535926674,5118.842487053883,5578.048021419192,5074.968245215853,4935.681038248156,4162.179223235575,191.34638043591943,.,.,.,.,0.015904229304626538,.,.,.,.,0.12146578958132959,.,.,.,.,31.64652695120602,.,.,.,.,0.006226793403771692,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,129.87270506294976,136.49186221227905,131.72046512272513,124.46937397767032,114.80012799420314,0.0009237736823890508,-0.0010059370179379412,0.00367553198918924,-0.00015269566200437623,-0.0003847034986692588,0.040228003513193666,0.029334011993839004,0.051777666810795875,0.04296698598459692,0.010604182628437542,5123.571139027717,5572.4368564266115,5093.621453345263,4934.927381164579,4160.578018326308,193.1193970245646,.,.,.,.,0.009266005369978458,.,.,.,.,0.11599299830594334,.,.,.,.,31.939763839877063,.,.,.,.,0.006269855570739847,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,130.0600344830537,137.2608624666727,131.9207546665157,124.18697606754043,114.46526516873327,0.0014424079333155149,0.005634037384570689,0.0015205651119130081,-0.0022688144167941626,-0.002916920314642635,0.036243263650751256,0.02388821198594271,0.05024525413850944,0.038287703216020486,0.003346993067233184,5130.961418685558,5603.832173998879,5101.366636420512,4923.73094677636,4148.441943783996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
