Unnamed: 0,Santo André,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2022-05-01 00:00:00,159.49721262049556,.,.,.,.,0.007101969459567092,.,.,.,.,0.0815187127362027,.,.,.,.,6043.334415470119,.,.,.,.,138.61344289819607,.,.,.,.,0.00877216297488892,.,.,.,.,0.14588081357666405,.,.,.,.,29.5168474000154,.,.,.,.,0.004752947611655017,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-06-01 00:00:00,160.39133692643077,.,.,.,.,0.005605892988629568,.,.,.,.,0.08380597082299768,.,.,.,.,6077.212701497747,.,.,.,.,140.07753942255096,.,.,.,.,0.010562442528970095,.,.,.,.,0.15726415269823613,.,.,.,.,29.828617404314446,.,.,.,.,0.004772615665207364,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-07-01 00:00:00,161.62188740603352,.,.,.,.,0.00767217546273824,.,.,.,.,0.08541381108383272,.,.,.,.,6123.838143668019,.,.,.,.,140.39261506139212,.,.,.,.,0.0022492944988898866,.,.,.,.,0.15845158038401075,.,.,.,.,29.895710749351462,.,.,.,.,0.004749955900400648,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-08-01 00:00:00,163.19103856016562,.,.,.,.,0.009708778800423312,.,.,.,.,0.08804786916723795,.,.,.,.,6183.293133614487,.,.,.,.,141.06568912451158,.,.,.,.,0.004794226981420069,.,.,.,.,0.15767662562864038,.,.,.,.,30.039037572454735,.,.,.,.,0.004730163916039481,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-09-01 00:00:00,165.06018490597847,.,.,.,.,0.011453731542518053,.,.,.,.,0.09404388791336982,.,.,.,.,6254.114913215602,.,.,.,.,141.50341701961247,.,.,.,.,0.0031030075266178514,.,.,.,.,0.1565527232162831,.,.,.,.,30.132248932134416,.,.,.,.,0.004698237593726587,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-10-01 00:00:00,166.60256822194276,.,.,.,.,0.009344369248361462,.,.,.,.,0.09942333713601115,.,.,.,.,6312.555672286373,.,.,.,.,142.1585831336819,.,.,.,.,0.0046300374073555695,.,.,.,.,0.15338109592554505,.,.,.,.,30.271762371857946,.,.,.,.,0.0046766794308793795,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-11-01 00:00:00,167.89581798033493,.,.,.,.,0.0077624839292353975,.,.,.,.,0.10168443075103717,.,.,.,.,6361.556784244899,.,.,.,.,143.34003016826264,.,.,.,.,0.008310768217700604,.,.,.,.,0.13806163521401782,.,.,.,.,30.523343972471768,.,.,.,.,0.004678544863375453,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-12-01 00:00:00,169.0887135820692,.,.,.,.,0.0071049750737328665,.,.,.,.,0.10101101487837139,.,.,.,.,6406.755486627095,.,.,.,.,144.48021915169255,.,.,.,.,0.007954435213188393,.,.,.,.,0.12431551558266052,.,.,.,.,30.766139934590658,.,.,.,.,0.0046813440810083,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-01-01 00:00:00,170.00275530280774,.,.,.,.,0.005405693268196066,.,.,.,.,0.09841706513617154,.,.,.,.,6441.388441632134,.,.,.,.,145.3258810471274,.,.,.,.,0.005853132701487462,.,.,.,.,0.10768652545515178,.,.,.,.,30.94621823434035,.,.,.,.,0.004684984576891348,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-02-01 00:00:00,170.9422987012848,.,.,.,.,0.005526636299532761,.,.,.,.,0.09577523438466118,.,.,.,.,6476.98765281305,.,.,.,.,146.08106052850655,.,.,.,.,0.005196455551742085,.,.,.,.,0.09708918884892537,.,.,.,.,31.107028881889608,.,.,.,.,0.004682373756673004,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-03-01 00:00:00,171.76435124062087,.,.,.,.,0.004808947496210747,.,.,.,.,0.09314091794982349,.,.,.,.,6508.1351463690335,.,.,.,.,147.360941649384,.,.,.,.,0.008761444613332836,.,.,.,.,0.09066078651179343,.,.,.,.,31.37957139252363,.,.,.,.,0.00469892974938185,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,172.95070832948807,.,.,.,.,0.006906887723199695,.,.,.,.,0.09205042593748991,.,.,.,.,6553.086105112414,.,.,.,.,148.93103540244638,.,.,.,.,0.010654748371506262,.,.,.,.,0.08385939758639971,.,.,.,.,31.713912829716683,.,.,.,.,0.004718322205341636,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,174.1189845248169,.,.,.,.,0.0067549662364096985,.,.,.,.,0.0916741531973484,.,.,.,.,6597.351980496734,.,.,.,.,151.03342520527656,.,.,.,.,0.014116532508815505,.,.,.,.,0.08960157144500247,.,.,.,.,32.16160331115912,.,.,.,.,0.004753788974368489,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-06-01 00:00:00,175.12594571060214,.,.,.,.,0.005783178603604222,.,.,.,.,0.09186661241517013,.,.,.,.,6635.505645310788,.,.,.,.,152.75481040725197,.,.,.,.,0.011397379087680681,.,.,.,.,0.09050181090388354,.,.,.,.,32.52816129616401,.,.,.,.,0.004781554991546145,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,175.9502560377421,.,.,.,.,0.004706957177562643,.,.,.,.,0.08865364005873921,.,.,.,.,6666.738686234741,.,.,.,.,154.0965878105737,.,.,.,.,0.008783863498272204,.,.,.,.,0.09761177782171093,.,.,.,.,32.81388422483929,.,.,.,.,0.004799509737483765,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,176.48380303320775,.,.,.,.,0.003032374078223654,.,.,.,.,0.08145523547324762,.,.,.,.,6686.954731813171,.,.,.,.,155.13951793249674,.,.,.,.,0.0067680286548919,.,.,.,.,0.09976790880426578,.,.,.,.,33.03596953355131,.,.,.,.,0.004815194526632462,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,177.29679229100608,.,.,.,.,0.004606594167994915,.,.,.,.,0.07413421590432501,.,.,.,.,6717.758818482387,.,.,.,.,156.78022121645614,.,.,.,.,0.010575663156780601,.,.,.,.,0.10796067344950622,.,.,.,.,33.385346819395814,.,.,.,.,0.0048426299166396845,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,178.22879425790092,.,.,.,.,0.005256733383901757,.,.,.,.,0.06978419456577689,.,.,.,.,6753.072285528503,.,.,.,.,158.89608966984085,.,.,.,.,0.013495761371987491,.,.,.,.,0.11773827627713107,.,.,.,.,33.83590749339142,.,.,.,.,0.004883315443255095,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,179.10458590613587,.,.,.,.,0.004913861712870338,.,.,.,.,0.06676025681064779,.,.,.,.,6786.255948876608,.,.,.,.,160.7128350572512,.,.,.,.,0.011433543715174022,.,.,.,.,0.1211999527877532,.,.,.,.,34.22277182085969,.,.,.,.,0.004913737777233319,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,179.80644169234228,.,.,.,.,0.003918692436910787,.,.,.,.,0.063385236561464,.,.,.,.,6812.849198738412,.,.,.,.,162.63271958665192,.,.,.,.,0.011946056011747919,.,.,.,.,0.12564003945689417,.,.,.,.,34.63159896990895,.,.,.,.,0.00495167735927265,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,180.2746080867299,.,.,.,.,0.002603724260272555,.,.,.,.,0.06042168414050697,.,.,.,.,6830.587979478746,.,.,.,.,164.6353340308803,.,.,.,.,0.012313724134468407,.,.,.,.,0.13287002180630902,.,.,.,.,35.058042925959946,.,.,.,.,0.00502593961547742,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,180.87184489776774,.,.,.,.,0.003312928078870181,.,.,.,.,0.058087122215633835,.,.,.,.,6853.217226191154,.,.,.,.,166.5795215689982,.,.,.,.,0.011809053928564461,.,.,.,.,0.14032250975130012,.,.,.,.,35.472045245502535,.,.,.,.,0.005065585031269556,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,181.3293625321944,.,.,.,.,0.0025295127314328703,.,.,.,.,0.05568682455053864,.,.,.,.,6870.55252641608,.,.,.,.,168.2350404602946,.,.,.,.,0.009938309797646427,.,.,.,.,0.1416528598234421,.,.,.,.,35.82457742030847,.,.,.,.,0.0051003229647821665,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,182.13005013431007,.,.,.,.,0.004415653322409341,.,.,.,.,0.05307490147617355,.,.,.,.,6900.8905045061365,.,.,.,.,169.3618330418518,.,.,.,.,0.006697728240646406,.,.,.,.,0.13718294232089812,.,.,.,.,36.06452070420569,.,.,.,.,0.005108281403197607,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,183.20721674275032,.,.,.,.,0.005914271739594357,.,.,.,.,0.052195527344337744,.,.,.,.,6941.704246194972,.,.,.,.,169.73392935517361,.,.,.,.,0.002197049397958839,.,.,.,.,0.12381699034157734,.,.,.,.,36.14375623770654,.,.,.,.,0.005089037085908282,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,184.4349102391585,.,.,.,.,0.006701119738814931,.,.,.,.,0.05315582731492885,.,.,.,.,6988.221437540165,.,.,.,.,169.28685006050065,.,.,.,.,-0.0026340007349823225,.,.,.,.,0.10822598390959626,.,.,.,.,36.0485535572114,.,.,.,.,0.005042795294332995,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,185.4729880461377,.,.,.,.,0.005628423629957524,.,.,.,.,0.054121728622849696,.,.,.,.,7027.554108210592,.,.,.,.,169.52312198595152,.,.,.,.,0.0013956897736973062,.,.,.,.,0.10010951179750438,.,.,.,.,36.09886615476778,.,.,.,.,0.00502021560839645,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,186.56727612047538,.,.,.,.,0.0058999862236839284,.,.,.,.,0.057135402308676975,.,.,.,.,7069.016580635228,.,.,.,.,170.5337590257931,.,.,.,.,0.00596164716648695,.,.,.,.,0.09922836746208397,.,.,.,.,36.31407485789274,.,.,.,.,0.00501938199645094,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,187.46094579267785,.,.,.,.,0.0047900665689377675,.,.,.,.,0.057328468103296615,.,.,.,.,7102.8776406333955,.,.,.,.,171.97934560874197,.,.,.,.,0.008476835268319105,.,.,.,.,0.09694541999211359,.,.,.,.,36.6219032883845,.,.,.,.,0.005031362619374626,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,188.31083698679484,.,.,.,.,0.004533697355058264,.,.,.,.,0.05656797921386936,.,.,.,.,7135.079938206039,.,.,.,.,173.34744598798432,.,.,.,.,0.007955027241206114,.,.,.,.,0.09094847046375354,.,.,.,.,36.91323152666842,.,.,.,.,0.005045270714010568,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,189.19408554880658,.,.,.,.,0.004690375637137034,.,.,.,.,0.05633300561024357,.,.,.,.,7168.546143317225,.,.,.,.,175.15521631950097,.,.,.,.,0.010428595132817575,.,.,.,.,0.08986451677680196,.,.,.,.,37.298184673304,.,.,.,.,0.005069641369846294,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,190.1290210674616,.,.,.,.,0.00494167413290425,.,.,.,.,0.057409396893475906,.,.,.,.,7203.970762364186,.,.,.,.,176.84084094351348,.,.,.,.,0.00962360504832338,.,.,.,.,0.08736324026907383,.,.,.,.,37.65712767161931,.,.,.,.,0.005091051431162624,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,191.04526970277917,.,.,.,.,0.0048190887965098295,.,.,.,.,0.05974586066423471,.,.,.,.,7238.687337155479,.,.,.,.,178.28220806231715,.,.,.,.,0.008150646146633411,.,.,.,.,0.08289152575763081,.,.,.,.,37.964057594169276,.,.,.,.,0.005130761716952906,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,191.71756543072095,.,.,.,.,0.0035190388591548327,.,.,.,.,0.05996356447341711,.,.,.,.,7264.160559184202,.,.,.,.,179.5145901093884,.,.,.,.,0.006912535246593299,.,.,.,.,0.0776510126728418,.,.,.,.,38.22648548039267,.,.,.,.,0.005141045961678677,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,192.54201470544908,.,.,.,.,0.004300332485841274,.,.,.,.,0.06183583296535278,.,.,.,.,7295.398864819228,.,.,.,.,182.2773892257142,.,.,.,.,0.015390387570404451,.,.,.,.,0.08346863249772118,.,.,.,.,38.81480590739036,.,.,.,.,0.005194378884843141,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,193.17009164957926,.,.,.,.,0.003262025408277802,.,.,.,.,0.06061625474284904,.,.,.,.,7319.19664127979,.,.,.,.,182.25821741745602,.,.,.,.,-0.00010517930029385614,.,.,.,.,0.07614693431203778,.,.,.,.,38.81072339326397,.,.,.,.,0.005169378698912954,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,193.82567680019824,.,.,.,.,0.0033938232622896525,.,.,.,.,0.057958743363029086,.,.,.,.,7344.036701102238,.,.,.,.,182.92514302434589,.,.,.,.,0.0036592347732793407,.,.,.,.,0.0777170110848564,.,.,.,.,38.95274094188073,.,.,.,.,0.005167568441241012,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,194.9606451113434,.,.,.,.,0.0058556138169203464,.,.,.,.,0.05707018730096203,.,.,.,.,7387.040543881182,.,.,.,.,182.0897169854276,.,.,.,.,-0.004567037778984262,.,.,.,.,0.07562824236112475,.,.,.,.,38.77484230240417,.,.,.,.,0.005114709828667604,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,196.0753038784594,.,.,.,.,0.005717352681508636,.,.,.,.,0.05716366541571172,.,.,.,.,7429.274859943154,.,.,.,.,183.46414881153015,.,.,.,.,0.00754810237973258,.,.,.,.,0.0822367277233953,.,.,.,.,39.067518781860706,.,.,.,.,0.005132173518340433,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,197.36886161849202,.,.,.,.,0.006597249701749464,.,.,.,.,0.05789646353115829,.,.,.,.,7478.287641297129,.,.,.,.,183.91403615104082,.,.,.,.,0.0024521812159215006,.,.,.,.,0.07846116335958997,.,.,.,.,39.16331941757024,.,.,.,.,0.00512056713255397,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,198.13833948216822,.,.,.,.,0.0038986791399930887,.,.,.,.,0.056957963400542155,.,.,.,.,7507.443085327122,.,.,.,.,184.56186540947274,.,.,.,.,0.0035224568607687967,.,.,.,.,0.07316297056599108,.,.,.,.,39.301270520743145,.,.,.,.,0.005120152779241577,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,199.43208289638878,.,.,.,.,0.006529495591826029,.,.,.,.,0.05905791768305835,.,.,.,.,7556.46290185865,.,.,.,.,186.5941732179894,.,.,.,.,0.011011526156867513,.,.,.,.,0.07641720450224176,.,.,.,.,39.73403748908043,.,.,.,.,0.005142535458943193,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,200.63940491045744,.,.,.,.,0.006053800354158145,.,.,.,.,0.06049512239481869,.,.,.,.,7602.208219650106,.,.,.,.,188.06108469313907,.,.,.,.,0.007861507408572388,.,.,.,.,0.0736824665849316,.,.,.,.,40.04640691917333,.,.,.,.,0.005152124339744638,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,201.76838869593243,.,.,.,.,0.005626929495623489,.,.,.,.,0.0612182588598138,.,.,.,.,7644.985309313126,.,.,.,.,190.68737845841326,.,.,.,.,0.013965110163857375,.,.,.,.,0.0782994326481552,.,.,.,.,40.60565940346624,.,.,.,.,0.0051974875710343585,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,202.6054915329511,.,.,.,.,0.004148830460653619,.,.,.,.,0.06051037980765961,.,.,.,.,7676.703057235653,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
