Unnamed: 0,Porto Alegre,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2017-12-01 00:00:00,135.7343255519854,141.68572810170545,131.64668982109043,134.19168675947628,128.019953141024,0.0018319886935679785,0.003842977212520518,0.0024067426850280186,-0.0005825928534017484,-0.009074203864129878,-0.0007553995698988958,-0.0007869570727597752,-0.01106655034375481,0.010885144953828085,0.033605637261761245,5969.030558048494,6227.286763779426,5399.692208358087,6426.039528776702,7168.901071686392,98.99958015081219,.,.,.,.,-0.0032821013922424884,.,.,.,.,-0.012456906046999006,.,.,.,.,22.813268970964387,.,.,.,.,0.0036946524899237453,.,.,.,.,97.3545975761089,-0.0010975402920150232,-0.024468581595038064,7966.890525498278,102.69040026147377,-0.0008923867160895264,-0.017515730431483023,30.13836919049462,0.00400825873932383
,2018-01-01 00:00:00,135.63674594862988,141.85492915261418,131.58150518405432,133.78595533542503,127.18045132889469,-0.0007189014492737019,0.0011941996782291954,-0.0004951483180071231,-0.0030235213063420628,-0.006557585685135491,-0.0020760406925531827,0.0006448261230547203,-0.011929452570317745,0.006104495442141422,0.02243615643039476,5964.739413329554,6234.723387628973,5397.018559843363,6406.61026134605,7121.890388640549,98.85253283300251,.,.,.,.,-0.001485332741670934,.,.,.,.,-0.011748714817089057,.,.,.,.,22.779383675617268,.,.,.,.,0.0036878406927671648,.,.,.,.,97.77760372549791,0.004345004344127827,-0.016809741133019918,8001.50669944076,102.90083211511235,0.002049187198635659,-0.009093220653504042,30.200128350827534,0.003999607989925532
,2018-02-01 00:00:00,135.8743759084075,142.4304992485676,131.7342576142356,133.78633479963656,126.73976778351097,0.0017519585722560473,0.004057455735882119,0.00116089590225906,2.836353117698369e-06,-0.0034650258021501003,-0.0009505517855532553,0.002842425213365196,-0.009222420036559154,0.0038983995554178197,0.01914769622670054,5975.18938967601,6260.020501799747,5403.283936573902,6406.628432755039,7097.212854683824,99.04011319537933,.,.,.,.,0.0018975777049002533,.,.,.,.,-0.0074279615746020156,.,.,.,.,22.822609326211484,.,.,.,.,0.0036866037961655576,.,.,.,.,97.60792079162131,-0.0017353967310650767,-0.013837454343690214,7987.620910870955,102.8728224612746,-0.0002722004600160107,-0.0010868717416538942,30.191907861997898,0.00400698527739184
,2018-03-01 00:00:00,136.11042085297774,143.0538308214566,131.82361888900755,133.78083439216715,126.60567627069078,0.0017372292825056047,0.004376391125338774,0.000678344998410744,-4.111337288404082e-05,-0.0010580066159599911,0.0010623003282372867,0.009553990516937283,-0.0071896473431669605,0.000546539298873272,0.010926778311117102,5985.569663652271,6287.416799968261,5406.94922720727,6406.365034651353,7089.703956528692,99.32244220903227,.,.,.,.,0.0028506531802520337,.,.,.,.,-0.00443913924969952,.,.,.,.,22.8876686700689,.,.,.,.,0.0036892512911502603,.,.,.,.,97.20392355280023,-0.004138980069901836,-0.014144481728551983,7954.560307114929,102.58734628158825,-0.002775039829336856,0.003150529288037607,30.108124115157185,0.004019696705919763
,2018-04-01 00:00:00,136.05702441983942,143.1139802014201,131.55046197543334,133.9330657827511,126.23107369724343,-0.000392302314574294,0.0004204667544947777,-0.0020721393925939406,0.0011379162887987595,-0.002958813415651504,0.0021729059620911872,0.012576364037022891,-0.0058541778361471675,6.223852605780067e-05,-0.0014056038819435512,5983.221510819174,6290.060449704299,5395.745274719819,6413.654941776274,7068.726845349118,99.58467451091505,.,.,.,.,0.002640211980801803,.,.,.,.,-0.0037954699357763966,.,.,.,.,22.948096967104238,.,.,.,.,0.0036991852882369484,.,.,.,.,96.80644155371687,-0.004089155916298602,-0.018830319833701537,7922.032869773537,102.02515053968264,-0.005480166534013458,-0.00255810867899664,29.943126580979374,0.004018747133651563
,2018-05-01 00:00:00,136.25392599085518,143.68264247635017,131.32950680152643,134.35590601468616,125.48758823260452,0.0014471988627956889,0.003973492136335819,-0.0016796229415612508,0.0031571011196064504,-0.005889876738449567,0.005208632601880536,0.020565583671065424,-0.0068980191540801705,0.00356014322487197,-0.010817663833384672,5991.880422185486,6315.053955438276,5386.682457169579,6433.9034989737265,7027.092915532242,99.70842761102867,.,.,.,.,0.0012426922186712691,.,.,.,.,-0.004548550221117331,.,.,.,.,22.97661438863857,.,.,.,.,0.0036954024963069634,.,.,.,.,97.02241739615187,0.002231006934752046,-0.0189713063557575,7939.706980043335,102.49945717319588,0.004648918732335168,-0.0002141997334289547,30.082329743046373,0.004020719160451611
,2018-06-01 00:00:00,135.8503803312864,143.07453599640434,130.88542808201638,134.33197628028265,124.47679966062535,-0.0029617176652646715,-0.004232289088404834,-0.0033814085678489257,-0.00017810705247959992,-0.008054888823790032,0.0012995974423741785,0.013556183272245503,-0.009139112676368244,0.0019493119608542386,-0.021081070212053743,5974.134164090946,6288.326821489987,5368.467882956625,6432.757575385586,6970.490463343187,100.07708346830049,.,.,.,.,0.003697338992346395,.,.,.,.,-0.002855019166292827,.,.,.,.,23.061566720929797,.,.,.,.,0.0037182251384715627,.,.,.,.,96.12558982647123,-0.009243508807029623,-0.030176487807616836,7866.316228648068,103.21585324165862,0.0069892669504799,0.004868028390135226,30.29258317611288,0.004078541478560509
,2018-07-01 00:00:00,135.59108918091925,142.73714748717384,130.5253101256824,134.32443458139056,124.15045953949073,-0.00190865236987068,-0.0023581310739947364,-0.002751398391792795,-5.614224625372083e-05,-0.0026216943400244404,0.0004956365473849367,0.012144671159512344,-0.01037032049562936,0.0020431807547498515,-0.01657848778715998,5962.731618760728,6273.4981226087975,5353.6970890570665,6432.396425925698,6952.215967948246,100.13960772045027,.,.,.,.,0.0006247609341011396,.,.,.,.,-0.0002600151551566121,.,.,.,.,23.075974686896203,.,.,.,.,0.003729006929803582,.,.,.,.,95.61207370604643,-0.005342137523960203,-0.034277028231062046,7824.29328554767,104.26789359955688,0.010192623757468195,0.015219420619809076,30.601344079068806,0.004136066568955568
,2018-08-01 00:00:00,135.04931704192236,141.52890949397843,130.41030865628662,133.95332645834026,124.19326379835452,-0.003995632325616983,-0.00846477608993824,-0.0008810664329015397,-0.002762774503438874,0.0003447772889650601,-0.0019322983780106773,0.007661728038407034,-0.008775502670128277,-0.00275407435923658,-0.02467843007271797,5938.90673555583,6220.3943657002665,5348.980126259976,6414.625165084139,6954.612934121975,100.33041288606418,.,.,.,.,0.001905391582385215,.,.,.,.,0.003856110901863996,.,.,.,.,23.11994345481995,.,.,.,.,0.003750429829802554,.,.,.,.,94.98630069655717,-0.006544916193462708,-0.036590291381198736,7773.083941720687,104.1826049475973,-0.0008179761671137295,0.012226589223583106,30.576312908930483,0.004162186629430562
,2018-09-01 00:00:00,134.56737143925727,140.876650329871,130.01690984452807,133.51625662183756,124.15912118905888,-0.0035686637535195602,-0.004608663816032321,-0.003016623576863,-0.0032628516816910675,-0.0002749151463727397,-0.0025954375150218922,0.007883854429876491,-0.007835390296738853,-0.005928731697317113,-0.034173705858990155,5917.712774353118,6191.726659265612,5332.844266698928,6393.695194576827,6952.701005689224,100.5546911147195,.,.,.,.,0.002235396249291,.,.,.,.,0.00985875212357179,.,.,.,.,23.171625689702672,.,.,.,.,0.0037743440153642435,.,.,.,.,95.10674572445568,0.0012680252522231884,-0.033933105793602314,7782.94040844644,103.7066844709675,-0.004568137616343679,0.004752255135811234,30.4366361037621,0.004138847484490972
,2018-10-01 00:00:00,134.22157269830322,140.40097146655506,129.75939146337626,133.24316863148894,123.47405747155484,-0.002569707182770852,-0.0033765628455965807,-0.0019806529893669233,-0.0020453538562131826,-0.0055176269849789876,-0.009615353862922116,-0.002455875381006223,-0.013076477186629187,-0.010472634949579951,-0.047857199249727644,5902.505985331289,6170.819905077847,5322.281752760263,6380.617825455148,6914.338595001743,100.54278474815321,.,.,.,.,-0.00011840687325782466,.,.,.,.,0.010023184608825453,.,.,.,.,23.168882009956455,.,.,.,.,0.0037832186867924823,.,.,.,.,95.15444037763402,0.0005014854920650514,-0.027497771305885266,7786.843440146884,103.71079698202773,3.9655216837869585e-05,0.007878161888066337,30.43784307516661,0.004136263360163769
,2018-11-01 00:00:00,134.06509224832718,140.5911171866351,129.34690746167166,132.94580704596117,124.0410730969871,-0.0011658368087205796,0.0013543048747730094,-0.0031788373623886598,-0.002231721059937958,0.004592184277761162,-0.010488338632602456,-0.00391233798115076,-0.015104653514317445,-0.009861512456891264,-0.03987233164521953,5895.624626589896,6179.177076556641,5305.363084671429,6366.378066278664,6946.0905119888275,100.44808984920728,.,.,.,.,-0.0009418368427245669,.,.,.,.,0.011301349774903269,.,.,.,.,23.14706070327474,.,.,.,.,0.0037875221015653336,.,.,.,.,95.03990951521575,-0.001203631296277237,-0.024847292795232012,7777.470951683112,103.30389824850874,-0.003923398000590886,0.0050765306123101706,30.318423302503202,0.004123321443693322
,2018-12-01 00:00:00,134.15331198363498,141.12665403889963,129.34733216411342,132.62141301065472,123.87154913499471,0.0006580365837843322,0.003809179861296707,3.283437154389811e-06,-0.002440047132846541,-0.0013666760352826252,-0.01164785371659649,-0.003945874226686463,-0.01746612588665819,-0.01170172152047022,-0.032404354979410854,5899.504163278451,6202.714673436047,5305.380504497698,6350.843803731424,6936.597456547188,100.35606120915551,.,.,.,.,-0.0009161810860706399,.,.,.,.,0.013701886980499456,.,.,.,.,23.12585380406027,.,.,.,.,0.0037816708700190074,.,.,.,.,94.92947395946297,-0.0011619913814743038,-0.024910211505420166,7768.433597467589,103.17237024686709,-0.001273214311092662,0.004693427858554644,30.27982145206469,0.004119608328221062
,2019-01-01 00:00:00,134.15150239033034,141.21767436373509,129.44265987573186,132.35601410062807,123.96558559526275,-1.3488994627719464e-05,0.0006449548843576736,0.0007369901645708499,-0.0020011769140578783,0.0007591449442967413,-0.010950156227295893,-0.004492299229119534,-0.01625490835760446,-0.010688276143873576,-0.02527798651475255,5899.4245848984865,6206.715144560957,5309.290517748819,6338.1346417266095,6941.863339436948,99.9666123969066,.,.,.,.,-0.0038806705599699898,.,.,.,.,0.011270116525857521,.,.,.,.,23.036109984028684,.,.,.,.,0.0038190738723357653,.,.,.,.,93.98623179461386,-0.009936241353785458,-0.03877546377111063,7691.244566302295,103.26864858868494,0.0009331795090825601,0.0035744752108624045,30.308077960982434,0.004089275467913033
,2019-02-01 00:00:00,133.89199104275033,141.14411384046318,129.2533482488226,131.8072230296444,123.20036327007305,-0.0019344647130743464,-0.0005209016761063001,-0.0014625134178409827,-0.0041463251572870785,-0.006172860971980443,-0.014589836033495285,-0.00903167098964841,-0.018832681872910984,-0.01479307862762036,-0.027926550405897088,5888.012356211557,6203.4820562390405,5301.525609127396,6311.854674611346,6899.012182156116,100.130309776919,.,.,.,.,0.0016375205289789196,.,.,.,.,0.011007626570347373,.,.,.,.,23.073832087035345,.,.,.,.,0.0038329012855118053,.,.,.,.,93.41523923083074,-0.0060752788241462685,-0.042954316891365196,7644.5181110573085,103.60990593943995,0.003304559083698644,0.007164997134620599,30.40823279531784,0.004130368653033255
,2019-03-01 00:00:00,133.84470126494787,141.13420204687068,129.45461647489222,131.39393451278636,122.90845216043361,-0.00035319347657891687,-7.022463298533843e-05,0.0015571606368152136,-0.003135552873040126,-0.0023694013709970596,-0.016646187513278066,-0.01341892603338779,-0.017971001206619652,-0.017841867186923044,-0.029202672574903166,5885.932748657327,6203.04641898841,5309.780936120997,6292.063520552157,6882.665653233191,100.61741128043887,.,.,.,.,0.004864675886902647,.,.,.,.,0.013038030908273823,.,.,.,.,23.186078801607586,.,.,.,.,0.003851895938785888,.,.,.,.,93.21425501541037,-0.0021515142183998748,-0.04104431582149781,7628.070821648553,103.57976653222343,-0.00029089310470120644,0.009673905082904888,30.399387250071534,0.004136377413194867
,2019-04-01 00:00:00,133.58772328855432,141.01401171444357,129.42948922250466,130.67617821910693,122.284095074366,-0.0019199712350574938,-0.0008516031598577722,-0.00019410085999083115,-0.005462628821801374,-0.0050798547625726664,-0.01814901613359876,-0.014673398671611437,-0.016122883348936967,-0.024317277773115986,-0.03126788442237283,5874.631927088421,6197.763885057255,5308.750303074933,6257.692313016183,6847.702711335419,100.98460931336807,.,.,.,.,0.003649448224281482,.,.,.,.,0.014057733374421844,.,.,.,.,23.27069519571816,.,.,.,.,0.003874794946632654,.,.,.,.,93.36909721841089,0.0016611429547435108,-0.03550739269141123,7640.742137752219,103.56468362377711,-0.00014561635878584944,0.015089740872233914,30.394960601990856,0.004127843012039849
,2019-05-01 00:00:00,134.02143250471678,141.93115682951077,129.77629546124737,130.65491635128333,122.1360495078801,0.0032466248056766123,0.006503928963629724,0.0026794994002217187,-0.00016270653238681376,-0.0012106690276920684,-0.016384801171073993,-0.01218995987721827,-0.01182682687315939,-0.02754616282367428,-0.026708129241530987,5893.704652827126,6238.073701099018,5322.97509632795,6256.674145599188,6839.412409751962,101.60201352371855,.,.,.,.,0.0061138446199717755,.,.,.,.,0.018991232316659667,.,.,.,.,23.412968610343505,.,.,.,.,0.003864899941470419,.,.,.,.,93.2869733823889,-0.0008795612088857707,-0.03850083428153306,7634.021637360754,103.66290049441528,0.0009483625807709117,0.011350726660469102,30.423786045269793,0.0041347398078381
,2019-06-01 00:00:00,134.30437147593216,142.59214833489966,129.78721002182272,130.84323698129052,122.15750000291877,0.0021111471943520144,0.004657127583219012,8.41028828613144e-05,0.0014413589267536775,0.0001756278766595898,-0.011380232072844665,-0.00337158291756956,-0.008390682418103035,-0.025971026375082196,-0.018632385022991693,5906.147130869282,6267.12520619856,5323.42277387895,6265.692258730736,6840.613601231086,102.1830164349624,.,.,.,.,0.005718419262510155,.,.,.,.,0.021043108908434194,.,.,.,.,23.546853781037438,.,.,.,.,0.003874708240625917,.,.,.,.,92.7094559608914,-0.006190761695421432,-0.03553823567425418,7586.761228626163,104.17864950553522,0.004975251595894958,0.009327988226986994,30.575152035344686,0.0041818783290584844
,2019-07-01 00:00:00,134.25782006641563,142.5627222572663,129.61953497405642,130.9358947777322,122.15884834147401,-0.00034661127560453586,-0.00020636534323226208,-0.001291922738289042,0.0007081588516104631,1.1037705873295778e-05,-0.009833014267808138,-0.001222003052311349,-0.0069394598699196175,-0.025226533163667852,-0.016041915635303883,5904.099993678344,6265.831888754303,5316.545322951849,6270.129364165224,6840.689105912009,102.80300459255153,.,.,.,.,0.0060674286121094045,.,.,.,.,0.02659683748249142,.,.,.,.,23.68972263539366,.,.,.,.,0.003876855604153731,.,.,.,.,91.65987980654972,-0.011321133787953963,-0.041335719918045966,7500.870489739625,104.71273193725575,0.005126601604603875,0.004266302140976119,30.73189865883009,0.004253118468516796
,2019-08-01 00:00:00,133.9761230530391,142.1682687922981,129.34714582505757,130.73586380390137,122.417609349811,-0.0020981795565963024,-0.002766876633124027,-0.0021014513672908963,-0.0015277015838199848,0.0021182338557552693,-0.00794668208910776,0.004517517308694208,-0.008152444712259288,-0.02401928148786603,-0.014297510140538261,5891.712131771507,6248.495104914225,5305.372861513667,6260.550477604833,6855.179285172848,103.42475092588175,.,.,.,.,0.006047939316505824,.,.,.,.,0.030841476186602712,.,.,.,.,23.832996640317376,.,.,.,.,0.003913122783598002,.,.,.,.,91.12649747337151,-0.0058191472027230295,-0.04063536736224904,7457.221820211268,104.80759285438448,0.0009059157885935587,0.005998966018382346,30.759739171038582,0.0042810419146697394
,2019-09-01 00:00:00,134.06418891136238,142.08536196073817,129.5660790441228,130.80871063601757,123.05932660634011,0.0006573250241643791,-0.0005831598869722177,0.0016926018557945621,0.0005572061865553035,0.005242033886606823,-0.0037392610297216633,0.008579928810323656,-0.0034674781991386183,-0.020278773943525508,-0.008857944323269695,5895.584901590893,6244.851233215097,5314.352745464748,6264.038895062196,6891.114367284489,104.0019388253428,.,.,.,.,0.0055807521342226,.,.,.,.,0.0342823161446586,.,.,.,.,23.966002687182748,.,.,.,.,0.003931113415960205,.,.,.,.,90.91527053346064,-0.0023179530187977804,-0.044071271275947344,7439.936330381264,104.13048360275116,-0.006460498072635601,0.0040865170258364,30.561015935409312,0.004299553993077552
,2019-10-01 00:00:00,133.90220121688108,141.68378530189818,129.45405570096727,130.79261078086145,123.85331529477679,-0.001208284597077558,-0.002826305632743109,-0.000864603945585074,-0.00012307938116529193,0.006452080556044404,-0.0023794348032264434,0.009136787459114615,-0.0023530918183688465,-0.018391620942346476,0.0030715587629355223,5888.461357163538,6227.201374999018,5309.75793511279,6263.267921031396,6935.576392303124,105.1057115308275,.,.,.,.,0.010613001237778308,.,.,.,.,0.04538293617094302,.,.,.,.,24.220353903366416,.,.,.,.,0.004017255589564673,.,.,.,.,90.7310243724025,-0.0020265700137835907,-0.04648670085890427,7424.858778509653,103.65173332887538,-0.004597599639526995,-0.0005695034159518553,30.420508619561097,0.004296964652303106
,2019-11-01 00:00:00,134.13540288476125,141.8473822997339,129.5818596273772,131.2125425368633,124.58059960201011,0.0017415820334607535,0.0011546628111829271,0.0009872531665222617,0.003210668809918049,0.005872142425112692,0.0005244514828948166,0.008935593785993623,0.0018164498117219097,-0.01303737626338719,0.004349579470351417,5898.716595667902,6234.391692844477,5315.000010447697,6283.377199993612,6976.303084678976,106.70030659914869,.,.,.,.,0.015171345544371162,.,.,.,.,0.06224326176164463,.,.,.,.,24.587809261641347,.,.,.,.,0.004073294654503239,.,.,.,.,89.89658794488497,-0.009196814797247432,-0.05411749228893514,7356.573727427984,102.9242445544345,-0.007018587640330587,-0.003675114884444608,30.206999613751275,0.0043060782235929615
,2019-12-01 00:00:00,134.31641770914132,142.2536352455856,129.66901753373398,131.22974392215903,124.78180502210094,0.001349493276846525,0.0028640144024176806,0.000672608855957213,0.00013109558707680158,0.0016150622226382971,0.0012158158683868159,0.00798560140436222,0.002486988824882852,-0.010493547436294381,0.007348385432027094,5906.676874055778,6252.247080443097,5318.574926524136,6284.20092301647,6987.570248244716,107.43985993931594,.,.,.,.,0.006931126664383447,.,.,.,.,0.07058665560216482,.,.,.,.,24.758230482033483,.,.,.,.,0.004097533048111946,.,.,.,.,88.76008082538347,-0.012642383270411561,-0.06498922702040855,7263.569102808799,102.61378901891045,-0.0030163499073325717,-0.0054140583047581625,30.115884733265545,0.004347779154465201
,2020-01-01 00:00:00,134.67592718572692,142.68883186276148,129.89951990089256,131.70955394235037,124.77470197096639,0.0026765862484816605,0.0030593004981880334,0.001777620988750117,0.0036562596698805905,-5.692377292743078e-05,0.0039091980786820635,0.01041765845284437,0.003529439410463908,-0.004884252239465425,0.006526943520803741,5922.4866041511,6271.374583051092,5328.029336943765,6307.177593408721,6987.17248938259,107.86450277661882,.,.,.,.,0.003952377055803424,.,.,.,.,0.07900528176702148,.,.,.,.,24.856084344132963,.,.,.,.,0.0041245940457180766,.,.,.,.,88.83047320832567,0.0007930635290958055,-0.05485653044964034,7269.329574555303,101.84981234455113,-0.007445165817028143,-0.013739273860210788,29.891666977699877,0.004240409750273026
,2020-02-01 00:00:00,135.24314623900378,143.721165307986,130.1614401922919,132.18339980333792,124.60496685652633,0.004211733047841726,0.007234858059651295,0.0020163299417825797,0.003597657472858451,-0.0013603327578338709,0.010091381760258145,0.018258299247503107,0.007025674427568074,0.0028539921033683413,0.011400969519661075,5947.430536707204,6316.747087998371,5338.7724020265405,6329.868658010293,6977.667609760648,107.72300739411472,.,.,.,.,-0.0013117882052182672,.,.,.,.,0.07582816465974718,.,.,.,.,24.82347842586242,.,.,.,.,0.004101953869282119,.,.,.,.,88.66442791808163,-0.0018692379343137056,-0.05085691961896888,7255.741467957516,101.67606237615772,-0.0017059429408237126,-0.018664658999039796,29.840673499429816,0.0042413841553404046
,2020-03-01 00:00:00,135.06491691001133,143.4384037059426,129.7458600504236,132.31447995971436,125.84301696546163,-0.0013178437055691994,-0.0019674318771175647,-0.003192805344304328,0.000991653691548633,0.009935800635947567,0.009116652609564513,0.016326316552997433,0.0022497735767335048,0.007005996512254642,0.0238760211640896,5939.592752810094,6304.3193184177535,5321.726740969325,6336.145695632027,7046.996324035139,108.10852241614532,.,.,.,.,0.0035787621544964843,.,.,.,.,0.07445143976947866,.,.,.,.,24.912315750995855,.,.,.,.,0.0041215300954115285,.,.,.,.,88.8354724960326,0.001929122895926172,-0.04697546012306664,7269.738684950273,101.78123376814024,0.0010343771141867464,-0.017363746070268138,29.871540009169546,0.004236618643591418
,2020-04-01 00:00:00,134.95041751455773,143.4536805554369,129.48982931518287,132.17904054939243,126.2048177971583,-0.000847736022596357,0.00010650459778971388,-0.001973324891763273,-0.0010236174480916516,0.002875017147721204,0.01020074444310981,0.017300896636667007,0.00046620050067947005,0.011500660263920714,0.03206240942788141,5934.557546073984,6304.990757411099,5311.225245124208,6329.659906344328,7067.256559306668,108.88546964093756,.,.,.,.,0.007186734287251806,.,.,.,.,0.07823826206082662,.,.,.,.,25.09135394477838,.,.,.,.,0.004164805548152981,.,.,.,.,88.51665565087157,-0.0035888461692513696,-0.05197053106541649,7243.64871111933,101.96170825740842,0.001773160754558134,-0.01547801152168704,29.92450705159202,0.004226749920898523
,2020-05-01 00:00:00,134.46940412155078,142.54939145362314,129.2061968762333,131.88478207331772,126.48358606143208,-0.0035643712844020126,-0.006303700945925139,-0.002190383912386018,-0.0022262113180094856,0.0022088559623913984,0.0033425371484387956,0.004355876735754327,-0.004392933108375852,0.0094130841485347,0.03559585045585978,5913.404579571126,6265.245981209558,5299.591622792231,6315.5687458216735,7082.867111095443,109.44638936832678,.,.,.,.,0.005151465381367348,.,.,.,.,0.07720689356985022,.,.,.,.,25.220611185996543,.,.,.,.,0.004200849242003816,.,.,.,.,88.26782458145598,-0.002811121450374543,-0.05380331914466896,7223.285934848524,101.98735326481138,0.00025151606265971793,-0.01616342222350009,29.932033545782666,0.004239206886657878
,2020-06-01 00:00:00,135.00595206773977,143.3369315774857,129.5315545012417,132.38415862076124,127.08715128269844,0.003990111726114298,0.005524682468523778,0.0025181270935483724,0.003786460724224394,0.004771885744710103,0.005223810543898422,0.005223171480920552,-0.001969805195273455,0.011776853546439314,0.040354880213346656,5936.99972452533,6299.859475842934,5312.936668042326,6339.482398828866,7116.665743694555,109.39183110132626,.,.,.,.,-0.0004984930733247239,.,.,.,.,0.07054807068601399,.,.,.,.,25.208038886015306,.,.,.,.,0.004182733937591445,.,.,.,.,87.90831547647483,-0.004072934919217341,-0.05178695565252689,7193.865961332988,101.79063232254661,-0.0019288758455567878,-0.022922328080877352,29.874298369267812,0.004248470711887552
,2020-07-01 00:00:00,135.66641409810256,143.60090337309381,129.89903240261356,133.5810632964116,131.20148132936953,0.004892095646504613,0.0018416174582711609,0.002836975922869467,0.009041147280159922,0.0323740834942392,0.010491709391602821,0.007282276175633262,0.002156290937265659,0.020202012008774695,0.07402356121284304,5966.0440950309785,6311.461407038301,5328.009341449292,6396.798592876659,7347.061274681515,108.82221009138031,.,.,.,.,-0.00520716221870654,.,.,.,.,0.05855087137467674,.,.,.,.,25.076776538320363,.,.,.,.,0.004141943312889773,.,.,.,.,87.88891350638964,-0.00022070688057240773,-0.04114086019007224,7192.278225617406,101.69885748545738,-0.0009016039589814229,-0.028782311339219935,29.847363583586286,0.004243309124692194
,2020-08-01 00:00:00,136.3083408005578,144.03212877661522,130.1539626089963,134.65399082690527,135.28254716200308,0.004731655264294421,0.0030029435288512207,0.001962525830004669,0.00803203316410861,0.0311053335014444,0.017407711869639853,0.013110239015712732,0.006237607940958734,0.029969794890260193,0.10509058198833343,5994.273358980245,6330.414369228161,5338.465697404393,6448.177891318768,7575.59406588603,109.02025444114194,.,.,.,.,0.0018198890612066698,.,.,.,.,0.054102170565246466,.,.,.,.,25.122413489632773,.,.,.,.,0.004131796430392966,.,.,.,.,88.42634150926288,0.006114855462790114,-0.029630854240805804,7236.257967415229,101.5484002216154,-0.0014794390769188315,-0.03109691334383835,29.803206227557723,0.004204096293761038
,2020-09-01 00:00:00,136.24361947219265,143.38931913532082,130.2209122678552,134.88172785194632,137.65979401493462,-0.00047481561278661655,-0.0044629600822700954,0.0005143881716458409,0.0016912757181761773,0.017572457813680442,0.01625661989624394,0.009177280168684465,0.005054048316993409,0.031137201766801015,0.11864576063625454,5991.42718440209,6302.161982594067,5341.211741013874,6459.083538012836,7708.71587302238,108.65526684201392,.,.,.,.,-0.00334788797732144,.,.,.,.,0.04474270450367035,.,.,.,.,25.03830646354953,.,.,.,.,0.004121271272859975,.,.,.,.,88.48529521987336,0.0006666985154453187,-0.0267279115964677,7241.082369859484,101.44519572684194,-0.001016308425816792,-0.025787721164854616,29.7729169779523,0.004190232542903093
,2020-10-01 00:00:00,136.27567014696206,143.26399579257526,130.52976995584916,134.67493690257368,138.21958128768284,0.00023524532666985287,-0.0008740075167473771,0.0023717979133695,-0.0015331279682273546,0.004066454383096829,0.017725391431292925,0.011153079283631406,0.008309621889071916,0.02968306923865094,0.11599419812633727,5992.836639647303,6296.65384564952,5353.880015876075,6449.180936391591,7740.06301447228,108.93098975247875,.,.,.,.,0.002537593606628752,.,.,.,.,0.036394579951340544,.,.,.,.,25.101843509952246,.,.,.,.,0.00413158561163805,.,.,.,.,87.93874552008177,-0.006176729121302071,-0.03077534803156101,7196.356165515826,101.6850651607438,0.002364522362870103,-0.018973808782256962,29.843315705954545,0.004223548421811663
,2020-11-01 00:00:00,136.6970745795054,143.79835949742585,131.06175389795857,134.76384230856107,138.9584996537849,0.0030922939662589854,0.0037299232224701218,0.004075575573980972,0.0006601481168817536,0.0053459745661081914,0.019097655351622222,0.013754058524459545,0.011420535828370548,0.02706524622598505,0.11541042584244243,6011.36825222886,6320.139881052264,5375.700158494804,6453.438351042179,7781.441194487724,108.77302189089178,.,.,.,.,-0.001450164566997092,.,.,.,.,0.019425579530243153,.,.,.,.,25.065441705927807,.,.,.,.,0.004112918733692671,.,.,.,.,86.96866345932177,-0.011031338405190994,-0.032569917863381925,7116.970725369739,101.9415382166984,0.0025222293514703953,-0.009547860584163459,29.9185873927733,0.0042826290466800795
,2020-12-01 00:00:00,137.7966284548807,145.18154169123696,132.1806257919975,135.49005585805452,139.8855278034946,0.008043726456894884,0.009618901068449759,0.008536982458742681,0.005388786317257699,0.006671259059498835,0.025910538749445378,0.020582296126187893,0.019369378329793463,0.03246452982810477,0.12104106667409198,6059.7220540814515,6380.932681306869,5421.592416451335,6488.214551327542,7833.353204552408,108.80497675252647,.,.,.,.,0.0002937756171446093,.,.,.,.,0.012705869255428937,.,.,.,.,25.07280532153397,.,.,.,.,0.004079731425199154,.,.,.,.,86.29956824418852,-0.007693520729408543,-0.027720936690396658,7062.216163563513,102.29759584131185,0.0034927629192387233,-0.003081390723622346,30.023085925414783,0.004332105918063065
