Unnamed: 0,Vitória,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2023-03-01 00:00:00,239.8437948299089,.,.,.,.,-0.00146583673987577,.,.,.,.,0.11246880668964221,.,.,.,.,10300.943031822337,.,.,.,.,129.8577859259327,.,.,.,.,0.0388896457739998,.,.,.,.,0.2820978230268112,.,.,.,.,41.19578550749214,.,.,.,.,0.00378832727598872,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,242.8872550972559,.,.,.,.,0.012689343368275763,.,.,.,.,0.11135143244266477,.,.,.,.,10431.655234970178,.,.,.,.,132.03242944151793,.,.,.,.,0.0167463467829769,.,.,.,.,0.28830461444383904,.,.,.,.,41.88566441759774,.,.,.,.,0.00380989683976515,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,245.36236715096192,.,.,.,.,0.010190374347616382,.,.,.,.,0.11758011975897542,.,.,.,.,10537.957706879795,.,.,.,.,131.82204387374114,.,.,.,.,-0.00159343858676764,.,.,.,.,0.2510942000648442,.,.,.,.,41.81892218368233,.,.,.,.,0.00377866620509072,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-06-01 00:00:00,245.36756738806122,.,.,.,.,2.1194110407796174e-05,.,.,.,.,0.09735026117757073,.,.,.,.,10538.181049518907,.,.,.,.,132.37183827666232,.,.,.,.,0.00417073189555284,.,.,.,.,0.24566593532893122,.,.,.,.,41.99333769627146,.,.,.,.,0.00378965792819189,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,247.50458925639856,.,.,.,.,0.00870947163508995,.,.,.,.,0.08630687122925229,.,.,.,.,10629.963038455135,.,.,.,.,135.01961061691753,.,.,.,.,0.0200025350914994,.,.,.,.,0.25455114395000766,.,.,.,.,42.83331090715031,.,.,.,.,0.00381088507297994,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,249.29713348461974,.,.,.,.,0.007242468649194311,.,.,.,.,0.07398904329900025,.,.,.,.,10706.95021250324,.,.,.,.,136.15349168978702,.,.,.,.,0.0083978991473066,.,.,.,.,0.23208863945867386,.,.,.,.,43.19302073229379,.,.,.,.,0.0037784616818812,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,253.53016050092498,.,.,.,.,0.016979846326898862,.,.,.,.,0.08262422832200089,.,.,.,.,10888.7525817413,.,.,.,.,137.76171211810973,.,.,.,.,0.0118118192075962,.,.,.,.,0.1924166828663867,.,.,.,.,43.703208884213595,.,.,.,.,0.00373182279866987,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,254.8079492350635,.,.,.,.,0.005039987083248265,.,.,.,.,0.05591548753655018,.,.,.,.,10943.631754105963,.,.,.,.,133.6695895263116,.,.,.,.,-0.0297043534729718,.,.,.,.,0.12798453407947696,.,.,.,.,42.40503331961379,.,.,.,.,0.00358734059552066,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,255.45975304762192,.,.,.,.,0.002558019930363864,.,.,.,.,0.03124509662824515,.,.,.,.,10971.62578224353,.,.,.,.,131.4023657304875,.,.,.,.,-0.0169614031423192,.,.,.,.,0.09165211894745817,.,.,.,.,41.685784454216346,.,.,.,.,0.00351913780724815,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,255.18498958398303,.,.,.,.,-0.0010755645864406471,.,.,.,.,0.018181474565574618,.,.,.,.,10959.825090096469,.,.,.,.,129.46332176488133,.,.,.,.,-0.014756537713965,.,.,.,.,0.09448467606121125,.,.,.,.,41.07064660378148,.,.,.,.,0.00347213332218278,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,257.3469167602229,.,.,.,.,0.008471999782449391,.,.,.,.,0.050312827164065155,.,.,.,.,11052.676725875448,.,.,.,.,132.17112205109214,.,.,.,.,0.020915578631054,.,.,.,.,0.09089364015526535,.,.,.,.,41.9296629422511,.,.,.,.,0.00357832926904779,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,259.60893874902507,.,.,.,.,0.008789776917785153,.,.,.,.,0.08082176823646736,.,.,.,.,11149.82728864029,.,.,.,.,135.4250617308224,.,.,.,.,0.0246191424362154,.,.,.,.,0.08342902512370576,.,.,.,.,42.961935286528885,.,.,.,.,0.00365007171168289,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,261.09372056293205,.,.,.,.,0.005719301581300185,.,.,.,.,0.08859902232656491,.,.,.,.,11213.596513483437,.,.,.,.,138.60397459469024,.,.,.,.,0.0234735936113983,.,.,.,.,0.06735205445244641,.,.,.,.,43.970406296204054,.,.,.,.,0.00372765556096435,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,261.84886095497336,.,.,.,.,0.002892219661251083,.,.,.,.,0.07806752087558055,.,.,.,.,11246.02869779307,.,.,.,.,139.94052875477482,.,.,.,.,0.00964297137937753,.,.,.,.,0.05989512839161737,.,.,.,.,44.394411665657955,.,.,.,.,0.00375213770084299,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,264.32239768125936,.,.,.,.,0.009446429200665296,.,.,.,.,0.07727358824604136,.,.,.,.,11352.263511675423,.,.,.,.,139.6789618622985,.,.,.,.,-0.0018691289421569612,.,.,.,.,0.05960245917657536,.,.,.,.,44.31143278594364,.,.,.,.,0.003702142040000926,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,265.1947542709207,.,.,.,.,0.0033003506222477608,.,.,.,.,0.08080606208033103,.,.,.,.,11389.729961620102,.,.,.,.,139.63526433580697,.,.,.,.,-0.0003128425777865207,.,.,.,.,0.054871384682018354,.,.,.,.,44.29757028308547,.,.,.,.,0.003673817904813321,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,265.3325395793358,.,.,.,.,0.0005195627220977439,.,.,.,.,0.07203078688964681,.,.,.,.,11395.64764072292,.,.,.,.,139.97470901269025,.,.,.,.,0.0024309380477625098,.,.,.,.,0.03669910150927258,.,.,.,.,44.40525493211006,.,.,.,.,0.003668062572853576,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,265.98844254493565,.,.,.,.,0.0024720034965923787,.,.,.,.,0.06695347366016025,.,.,.,.,11423.817721536721,.,.,.,.,140.950171833226,.,.,.,.,0.006968850497465873,.,.,.,.,0.03522994587878636,.,.,.,.,44.7147085150338,.,.,.,.,0.0036839412080313634,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,268.7205481355987,.,.,.,.,0.01027151993719233,.,.,.,.,0.0599155051401401,.,.,.,.,11541.157693022336,.,.,.,.,142.17335051844822,.,.,.,.,0.008678092898457113,.,.,.,.,0.032023690272927174,.,.,.,.,45.10274690945469,.,.,.,.,0.0036824146549179126,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,273.45378595479013,.,.,.,.,0.017613977985796003,.,.,.,.,0.07317604013415457,.,.,.,.,11744.443390557832,.,.,.,.,142.4582613208858,.,.,.,.,0.0020039677013916624,.,.,.,.,0.06574922408095119,.,.,.,.,45.19313135750527,.,.,.,.,0.0036269437074074565,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,279.66145817344807,.,.,.,.,0.022700992041427615,.,.,.,.,0.09473783966789684,.,.,.,.,12011.053906497882,.,.,.,.,142.34607525573873,.,.,.,.,-0.0007875012941116477,.,.,.,.,0.0832839611708156,.,.,.,.,45.15754170807628,.,.,.,.,0.0035572207413488693,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,287.11851760669964,.,.,.,.,0.026664594692296317,.,.,.,.,0.12513873984036628,.,.,.,.,12331.323790741972,.,.,.,.,141.7406256189374,.,.,.,.,-0.004253363752485417,.,.,.,.,0.09483229448069408,.,.,.,.,44.9654702570238,.,.,.,.,0.003471197987366486,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,293.40070545264774,.,.,.,.,0.021880120788842827,.,.,.,.,0.14009800135284767,.,.,.,.,12601.134644769738,.,.,.,.,142.59322729434953,.,.,.,.,0.0060152244403401944,.,.,.,.,0.07885311921032656,.,.,.,.,45.23594765268524,.,.,.,.,0.003529945672173354,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,299.4657476448392,.,.,.,.,0.020671532411057347,.,.,.,.,0.15352633498627477,.,.,.,.,12861.619407995193,.,.,.,.,143.4788920022923,.,.,.,.,0.006211127447971476,.,.,.,.,0.059470752078947475,.,.,.,.,45.51691388878583,.,.,.,.,0.003487291018709534,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,302.7291450159397,.,.,.,.,0.010897397771750583,.,.,.,.,0.15946543778701172,.,.,.,.,13001.777590672984,.,.,.,.,148.2061748456077,.,.,.,.,0.032947583977996464,.,.,.,.,0.06927795742507747,.,.,.,.,47.016586231555834,.,.,.,.,0.003571981939752839,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,306.61180472785276,.,.,.,.,0.012825523329472066,.,.,.,.,0.1709495455112049,.,.,.,.,13168.532192486766,.,.,.,.,151.13011245909772,.,.,.,.,0.01972885149040504,.,.,.,.,0.07995956427984496,.,.,.,.,47.94416947890403,.,.,.,.,0.0035899890638620142,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,312.77329898552705,.,.,.,.,0.020095424124792594,.,.,.,.,0.18330229193325343,.,.,.,.,13433.159431995773,.,.,.,.,152.9055113902158,.,.,.,.,0.011747486336308954,.,.,.,.,0.09469249593189688,.,.,.,.,48.50739295476313,.,.,.,.,0.0035579935922859826,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,321.24155677197336,.,.,.,.,0.027074746514209824,.,.,.,.,0.21134204805497658,.,.,.,.,13796.858818502025,.,.,.,.,152.6407429315092,.,.,.,.,-0.001731582179735125,.,.,.,.,0.09313892631323806,.,.,.,.,48.42339841753725,.,.,.,.,0.003445353276201655,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,328.7486507879896,.,.,.,.,0.023369000235996973,.,.,.,.,0.2390061592490509,.,.,.,.,14119.277615487616,.,.,.,.,154.01338899424627,.,.,.,.,0.008992658423792932,.,.,.,.,0.10029440375749066,.,.,.,.,48.858853499225404,.,.,.,.,0.003394038174606604,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,330.77287917055446,.,.,.,.,0.006157373962487389,.,.,.,.,0.24356109613549926,.,.,.,.,14206.215287846351,.,.,.,.,156.40084375730834,.,.,.,.,0.015501605273754882,.,.,.,.,0.10961797153652131,.,.,.,.,49.61624416029861,.,.,.,.,0.0034272210963616793,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,330.8785047056899,.,.,.,.,0.0003193294909797917,.,.,.,.,0.23131076875716183,.,.,.,.,14210.75175134297,.,.,.,.,157.47403319353862,.,.,.,.,0.006861788021397031,.,.,.,.,0.10761990639803498,.,.,.,.,49.956700310144456,.,.,.,.,0.003455725735728768,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,330.3998977035737,.,.,.,.,-0.001446473540316462,.,.,.,.,0.20824766258017147,.,.,.,.,14190.196274946647,.,.,.,.,158.6387594853373,.,.,.,.,0.007396306985845813,.,.,.,.,0.11358062364670496,.,.,.,.,50.32619540163818,.,.,.,.,0.0034958874469410814,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,330.40902450065227,.,.,.,.,2.7623486393402175e-05,.,.,.,.,0.1814607084531834,.,.,.,.,14190.588257640367,.,.,.,.,160.51366218195727,.,.,.,.,0.011818692371918571,.,.,.,.,0.12762970031719312,.,.,.,.,50.92098522333921,.,.,.,.,0.0035377347307665326,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,330.54603165506023,.,.,.,.,0.00041465923824279827,.,.,.,.,0.15125291956211773,.,.,.,.,14196.472516157497,.,.,.,.,163.65203427252388,.,.,.,.,0.01955205586804798,.,.,.,.,0.15458806222920307,.,.,.,.,51.91659517128198,.,.,.,.,0.0036029580854702466,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,331.8518575474866,.,.,.,.,0.0039505114791063,.,.,.,.,0.1310533730159844,.,.,.,.,14252.555843795395,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
