Unnamed: 0,Recife,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-09-01 00:00:00,200.1427898341415,.,.,.,.,0.00326048409005697,.,.,.,.,0.06359499563643811,.,.,.,.,6403.763449900545,.,.,.,.,135.39674569796804,.,.,.,.,0.015087930026173035,.,.,.,.,0.11032864649569851,.,.,.,.,35.1963524519586,.,.,.,.,0.005286575303395027,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-10-01 00:00:00,200.922788135118,.,.,.,.,0.003897209095680587,.,.,.,.,0.050140331018421413,.,.,.,.,6428.720255064084,.,.,.,.,136.94144016302246,.,.,.,.,0.0114086528231645,.,.,.,.,0.11677315368455554,.,.,.,.,35.597895417724736,.,.,.,.,0.005335044966378719,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-11-01 00:00:00,202.12078958522287,.,.,.,.,0.005962496644727144,.,.,.,.,0.04371537287191063,.,.,.,.,6467.051478014793,.,.,.,.,137.52893448371108,.,.,.,.,0.004290113496610237,.,.,.,.,0.11301516095839337,.,.,.,.,35.75061442930724,.,.,.,.,0.0053326377477016535,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-12-01 00:00:00,202.97883511665142,.,.,.,.,0.004245211653830294,.,.,.,.,0.04203260944680043,.,.,.,.,6494.5054803151825,.,.,.,.,139.00685122610693,.,.,.,.,0.010746224043282293,.,.,.,.,0.11192964781993298,.,.,.,.,36.13479854164957,.,.,.,.,0.005365867364843063,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-01-01 00:00:00,203.58129355978534,.,.,.,.,0.0029680850359974364,.,.,.,.,0.044131245480331316,.,.,.,.,6513.781724847509,.,.,.,.,140.81982204686892,.,.,.,.,0.01304231269732914,.,.,.,.,0.11664075476087565,.,.,.,.,36.60607988348476,.,.,.,.,0.0054409136387676285,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-02-01 00:00:00,204.25793318273375,.,.,.,.,0.003323682697544683,.,.,.,.,0.048249383516273614,.,.,.,.,6535.431468461968,.,.,.,.,143.57417561574115,.,.,.,.,0.019559416627834558,.,.,.,.,0.1254145153824191,.,.,.,.,37.32207345103763,.,.,.,.,0.005515674084892603,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-03-01 00:00:00,205.0665652329444,.,.,.,.,0.003958877080613821,.,.,.,.,0.05234436275302179,.,.,.,.,6561.304438314383,.,.,.,.,145.38383101891364,.,.,.,.,0.012604323830601727,.,.,.,.,0.13331863993906645,.,.,.,.,37.792492950844014,.,.,.,.,0.005567420984836618,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-04-01 00:00:00,207.6392507438603,.,.,.,.,0.0125456117529128,.,.,.,.,0.06246545253314095,.,.,.,.,6643.6200163901385,.,.,.,.,148.7947305537873,.,.,.,.,0.02346134030840008,.,.,.,.,0.15540406406941787,.,.,.,.,38.679155489066574,.,.,.,.,0.005643813292577429,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-05-01 00:00:00,210.2567136817433,.,.,.,.,0.012605819605426394,.,.,.,.,0.06989913969376427,.,.,.,.,6727.368291843753,.,.,.,.,151.60801758726708,.,.,.,.,0.01890716843942819,.,.,.,.,0.17514706102252742,.,.,.,.,39.410468796993186,.,.,.,.,0.005692776150755345,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-06-01 00:00:00,213.1371096744411,.,.,.,.,0.0136994245855937,.,.,.,.,0.07874273746125326,.,.,.,.,6819.5293664173805,.,.,.,.,154.77628812285846,.,.,.,.,0.02089777695145756,.,.,.,.,0.19638442451811922,.,.,.,.,40.23405998346513,.,.,.,.,0.005737228044856473,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-07-01 00:00:00,214.20341355276892,.,.,.,.,0.0050029010900849435,.,.,.,.,0.07776946483406788,.,.,.,.,6853.646797318496,.,.,.,.,156.2251020592622,.,.,.,.,0.009360697003236718,.,.,.,.,0.19244032616972429,.,.,.,.,40.610678828180404,.,.,.,.,0.005762228393051281,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-08-01 00:00:00,215.06145285980165,.,.,.,.,0.004005721910782523,.,.,.,.,0.07804361817899252,.,.,.,.,6881.10060046328,.,.,.,.,157.73949778892637,.,.,.,.,0.009693677326513717,.,.,.,.,0.18259459980752202,.,.,.,.,41.00434564475147,.,.,.,.,0.005793744167083425,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-09-01 00:00:00,216.8306499336332,.,.,.,.,0.008226472249236005,.,.,.,.,0.08337977157868615,.,.,.,.,6937.707783597192,.,.,.,.,159.5323377531154,.,.,.,.,0.011365827768692771,.,.,.,.,0.17825828775077834,.,.,.,.,41.47039397511766,.,.,.,.,0.005817741715582625,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-10-01 00:00:00,219.6856337498165,.,.,.,.,0.01316688308159919,.,.,.,.,0.09338336277754977,.,.,.,.,7029.0557708381175,.,.,.,.,160.5367171172589,.,.,.,.,0.0062957728714401195,.,.,.,.,0.17230194838134705,.,.,.,.,41.73148215647414,.,.,.,.,0.005776810980559838,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-11-01 00:00:00,223.53615360519285,.,.,.,.,0.017527408550353396,.,.,.,.,0.1059532968573742,.,.,.,.,7152.256903056817,.,.,.,.,161.5954537399721,.,.,.,.,0.006594981146524237,.,.,.,.,0.17499240684593143,.,.,.,.,42.00670049451259,.,.,.,.,0.005708829218975785,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-12-01 00:00:00,226.01049661891523,.,.,.,.,0.011069095418419606,.,.,.,.,0.11346829086405763,.,.,.,.,7231.425917173803,.,.,.,.,162.7291720689907,.,.,.,.,0.007015781092721163,.,.,.,.,0.1706557672060156,.,.,.,.,42.3014103096096,.,.,.,.,0.0056781579037461696,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-01-01 00:00:00,227.1657229572011,.,.,.,.,0.005111383566550609,.,.,.,.,0.11584772345740979,.,.,.,.,7268.3885087695735,.,.,.,.,164.12767571435373,.,.,.,.,0.00859405617064235,.,.,.,.,0.16551543190934637,.,.,.,.,42.664951005907774,.,.,.,.,0.005745552676339455,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-02-01 00:00:00,227.1119517410001,.,.,.,.,-0.00023670479639714692,.,.,.,.,0.11188803392924096,.,.,.,.,7266.6680463474695,.,.,.,.,166.69786402341649,.,.,.,.,0.01565968870195844,.,.,.,.,0.16105743465707278,.,.,.,.,43.3330708571446,.,.,.,.,0.005834150307602942,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-03-01 00:00:00,228.44575931356596,.,.,.,.,0.005872907886798284,.,.,.,.,0.11400782986765323,.,.,.,.,7309.344518427609,.,.,.,.,167.0032849424303,.,.,.,.,0.0018321825585654317,.,.,.,.,0.1487060409125145,.,.,.,.,43.412464953778134,.,.,.,.,0.005820482871809602,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,230.3983399699377,.,.,.,.,0.008547239669665307,.,.,.,.,0.10960880057380185,.,.,.,.,7371.819237854765,.,.,.,.,167.92837857685214,.,.,.,.,0.005539373879626108,.,.,.,.,0.12859089802342338,.,.,.,.,43.652942828193275,.,.,.,.,0.0058187144996624356,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,232.5457050058825,.,.,.,.,0.009320227898451883,.,.,.,.,0.10600846429035848,.,.,.,.,7440.526273177762,.,.,.,.,168.19254694123936,.,.,.,.,0.0015731013818269801,.,.,.,.,0.10939084632793938,.,.,.,.,43.72161333287712,.,.,.,.,0.005779045114289795,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-06-01 00:00:00,234.04056397334202,.,.,.,.,0.006428237268117698,.,.,.,.,0.0980751513935334,.,.,.,.,7488.355741461412,.,.,.,.,169.32126850950368,.,.,.,.,0.006710889327686154,.,.,.,.,0.09397421635476677,.,.,.,.,44.01502424118195,.,.,.,.,0.005778856241935639,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,234.70016018879528,.,.,.,.,0.0028182986925651132,.,.,.,.,0.09568823529031656,.,.,.,.,7509.460164657035,.,.,.,.,170.44582252654916,.,.,.,.,0.006641540232628085,.,.,.,.,0.09102711587215029,.,.,.,.,44.30735179551986,.,.,.,.,0.005800018636452015,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,235.07688892190686,.,.,.,.,0.001605149024221042,.,.,.,.,0.0930684499520853,.,.,.,.,7521.513967312761,.,.,.,.,173.45307148915282,.,.,.,.,0.01764343014118297,.,.,.,.,0.09961724184803122,.,.,.,.,45.089085461664936,.,.,.,.,0.005900177931401832,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,234.50800097093773,.,.,.,.,-0.0024200079964394883,.,.,.,.,0.08152607134976142,.,.,.,.,7503.311843366533,.,.,.,.,177.3309855010066,.,.,.,.,0.022357136593549987,.,.,.,.,0.11156764828103727,.,.,.,.,46.097148304209625,.,.,.,.,0.006044977951501841,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,234.87273772851168,.,.,.,.,0.001555327562658082,.,.,.,.,0.06913107479750202,.,.,.,.,7514.9819510877405,.,.,.,.,180.15076671604288,.,.,.,.,0.015901232416149158,.,.,.,.,0.12217796620605825,.,.,.,.,46.83014977311656,.,.,.,.,0.006129902925528502,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,235.78453027902245,.,.,.,.,0.003882070602696741,.,.,.,.,0.05479371670437949,.,.,.,.,7544.155641599856,.,.,.,.,181.23875367461537,.,.,.,.,0.006039313506155608,.,.,.,.,0.12155849363344018,.,.,.,.,47.11297172913663,.,.,.,.,0.006138836213185274,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,237.7763482469538,.,.,.,.,0.008447619381874993,.,.,.,.,0.05205887250395014,.,.,.,.,7607.885797017716,.,.,.,.,182.91070036126013,.,.,.,.,0.009225105849306692,.,.,.,.,0.12401911738181326,.,.,.,.,47.54759388021331,.,.,.,.,0.006150324210012828,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,239.06477390441384,.,.,.,.,0.005418645155244262,.,.,.,.,0.05238048589511268,.,.,.,.,7649.110230533378,.,.,.,.,185.7886202825561,.,.,.,.,0.015734016192666234,.,.,.,.,0.1319761854539443,.,.,.,.,48.29570849224691,.,.,.,.,0.006164267576540432,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,241.54586616716486,.,.,.,.,0.01037832643525749,.,.,.,.,0.06355418248805011,.,.,.,.,7728.495193445121,.,.,.,.,189.07337965351397,.,.,.,.,0.017680089157033674,.,.,.,.,0.13422796843368268,.,.,.,.,49.14958092429194,.,.,.,.,0.006213699982457192,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,244.7034081513484,.,.,.,.,0.013072225305641672,.,.,.,.,0.0711663411333765,.,.,.,.,7829.523823887404,.,.,.,.,191.00258447632703,.,.,.,.,0.01020347140537936,.,.,.,.,0.14370555370913696,.,.,.,.,49.65107726783933,.,.,.,.,0.006193602566052878,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,247.7344072984647,.,.,.,.,0.012386419829680584,.,.,.,.,0.0752438899116592,.,.,.,.,7926.503593036559,.,.,.,.,194.01773494974222,.,.,.,.,0.015785914529281575,.,.,.,.,0.155360020706389,.,.,.,.,50.4348649298762,.,.,.,.,0.006208966279690226,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,249.20939073306005,.,.,.,.,0.00595389009819014,.,.,.,.,0.07165768005371675,.,.,.,.,7973.697124292408,.,.,.,.,195.68981750898345,.,.,.,.,0.008618194412352898,.,.,.,.,0.16348685520144168,.,.,.,.,50.86952240100263,.,.,.,.,0.0062097292603954645,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,249.13648785255208,.,.,.,.,-0.00029253665077999536,.,.,.,.,0.0645013138873205,.,.,.,.,7971.364525641334,.,.,.,.,198.8502140110525,.,.,.,.,0.016150030401678617,.,.,.,.,0.17439596195732143,.,.,.,.,51.69106673429769,.,.,.,.,0.006297816152145899,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,250.04126762893304,.,.,.,.,0.003631663046147038,.,.,.,.,0.06536470800785654,.,.,.,.,8000.313835616472,.,.,.,.,201.61237064689604,.,.,.,.,0.013890639492547985,.,.,.,.,0.18285310639098995,.,.,.,.,52.409088707289065,.,.,.,.,0.006343018949769756,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,250.66258668989545,.,.,.,.,0.002484866065726621,.,.,.,.,0.06630042553084059,.,.,.,.,8020.193543981758,.,.,.,.,203.9419351320729,.,.,.,.,0.011554670369195108,.,.,.,.,0.17577586479825902,.,.,.,.,53.0146584516517,.,.,.,.,0.006398124895712278,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,252.07120016794735,.,.,.,.,0.005619560129228818,.,.,.,.,0.07489381651923344,.,.,.,.,8065.263503850217,.,.,.,.,205.4646371376953,.,.,.,.,0.007466350677884259,.,.,.,.,0.15865051196328572,.,.,.,.,53.41048448271999,.,.,.,.,0.006423958183979529,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,253.08355734845713,.,.,.,.,0.004016155672822874,.,.,.,.,0.07753483778519787,.,.,.,.,8097.654857624017,.,.,.,.,206.46447412443857,.,.,.,.,0.004866224186662382,.,.,.,.,0.14606492044450659,.,.,.,.,53.67039187413116,.,.,.,.,0.0064417866712229415,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,253.3374928214431,.,.,.,.,0.001003366143760731,.,.,.,.,0.07444492868827668,.,.,.,.,8105.779770352016,.,.,.,.,209.00444444856876,.,.,.,.,0.012302214872081718,.,.,.,.,0.15319952389322955,.,.,.,.,54.33065656723555,.,.,.,.,0.006516699430124835,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,253.56512637692163,.,.,.,.,0.0008985387553313018,.,.,.,.,0.0664018025609916,.,.,.,.,8113.063127617857,.,.,.,.,212.48340129300084,.,.,.,.,0.01664537255947285,.,.,.,.,0.1616783538269373,.,.,.,.,55.235010587197955,.,.,.,.,0.006609883795769975,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,253.10495008108745,.,.,.,.,-0.0018148248633770292,.,.,.,.,0.05872959009129186,.,.,.,.,8098.339338935709,.,.,.,.,214.85472932592484,.,.,.,.,0.011160062473087429,.,.,.,.,0.15644719789168793,.,.,.,.,55.851436756052735,.,.,.,.,0.006716012139728508,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,253.74314630098195,.,.,.,.,0.002521468741287114,.,.,.,.,0.05049674551406236,.,.,.,.,8118.759048435171,.,.,.,.,217.1603150599005,.,.,.,.,0.0107309052084128,.,.,.,.,0.1485504488144085,.,.,.,.,56.450773229635594,.,.,.,.,0.006765067978251315,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,254.13768923580784,.,.,.,.,0.001554891001303682,.,.,.,.,0.038553942324433654,.,.,.,.,8131.382833821337,.,.,.,.,219.05752149119758,.,.,.,.,0.00873643248663436,.,.,.,.,0.14688249947920307,.,.,.,.,56.94395159877461,.,.,.,.,0.006814967875963115,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,254.68384955203075,.,.,.,.,0.002149072488481396,.,.,.,.,0.02805198651793872,.,.,.,.,8148.857764962812,.,.,.,.,221.28480522386235,.,.,.,.,0.010167574788132905,.,.,.,.,0.14053906093266844,.,.,.,.,57.52293348538697,.,.,.,.,0.006879586087425438,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,256.0965482307589,.,.,.,.,0.0055468718617728285,.,.,.,.,0.02763602718757907,.,.,.,.,8194.058434804874,.,.,.,.,222.38253837577443,.,.,.,.,0.004960725390980025,.,.,.,.,0.13640321814682865,.,.,.,.,57.80828896209158,.,.,.,.,0.006883158226573683,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,258.03103765738433,.,.,.,.,0.007553750489765809,.,.,.,.,0.03570151398335675,.,.,.,.,8255.95430771995,.,.,.,.,225.2684360729392,.,.,.,.,0.01297717760685102,.,.,.,.,0.13285488372880683,.,.,.,.,58.55847739510081,.,.,.,.,0.006919367304794037,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,260.3668251225266,.,.,.,.,0.009052350780543561,.,.,.,.,0.04129541331920028,.,.,.,.,8330.69010214157,.,.,.,.,229.28101830667566,.,.,.,.,0.017812447689907307,.,.,.,.,0.13723685491620197,.,.,.,.,59.60154721050166,.,.,.,.,0.006967511954309464,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,262.1416396572468,.,.,.,.,0.006816592451380776,.,.,.,.,0.045794839664494935,.,.,.,.,8387.477021406621,.,.,.,.,232.43210573699307,.,.,.,.,0.013743341919838503,.,.,.,.,0.1396974613704136,.,.,.,.,60.420671652766984,.,.,.,.,0.007011899928785465,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,263.84056727291824,.,.,.,.,0.006480952884451385,.,.,.,.,0.04669064572679993,.,.,.,.,8441.835864801775,.,.,.,.,233.0418471030528,.,.,.,.,0.002623309564426801,.,.,.,.,0.1342187655721807,.,.,.,.,60.57917377860278,.,.,.,.,0.006989150533379283,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,265.1496877526776,.,.,.,.,0.004961786177503313,.,.,.,.,0.04767646911018897,.,.,.,.,8483.7224493085,.,.,.,.,234.15377689592674,.,.,.,.,0.004771373925740674,.,.,.,.,0.13411170560412966,.,.,.,.,60.86821966881292,.,.,.,.,0.006996077761613081,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,265.76707853360546,.,.,.,.,0.002328461278459981,.,.,.,.,0.049063348554266195,.,.,.,.,8503.476468528916,.,.,.,.,233.59246974570019,.,.,.,.,-0.0023971731640102245,.,.,.,.,0.11764355232733803,.,.,.,.,60.72230800608176,.,.,.,.,0.006962562644140905,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,265.1576055619115,.,.,.,.,-0.002293259853917151,.,.,.,.,0.045717955582573966,.,.,.,.,8483.975787324911,.,.,.,.,233.34719874364518,.,.,.,.,-0.001049995328710751,.,.,.,.,0.09819024603185134,.,.,.,.,60.65854986632684,.,.,.,.,0.006972492537701553,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,264.5468577032562,.,.,.,.,-0.002303339017415862,.,.,.,.,0.045206178774864325,.,.,.,.,8464.434314871154,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
