Unnamed: 0,Guarujá,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2019-02-01 00:00:00,128.28583704218687,128.12413864611247,126.46972247459286,129.80446464659377,130.6425947923093,0.006361725116024841,0.0005702660091719824,0.007779833501802891,0.009326803252947435,0.0029852988415437487,0.03948826175285358,0.006172591167879382,0.06145087044644004,0.05623667536022103,-0.020365078092436595,4684.757740269953,4593.349976498577,4169.430948035705,5465.445617527815,5235.256230694639,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-03-01 00:00:00,128.81676470291822,128.24899026732615,127.30181987577689,130.19953962456728,130.53384659828032,0.004138630366162355,0.0009744582288160331,0.006579419839805478,0.003043616250405057,-0.0008324099364518389,0.028630010537763928,0.023243964148931262,0.018929990919332562,0.05482511746987462,-0.03559161148962575,4704.146220911948,4597.826004181009,4196.86338473591,5482.0803366250275,5230.898351388337,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-04-01 00:00:00,129.20442197326682,128.41938601991973,127.78311428510615,130.54096353350366,131.16550593755173,0.003009369713970367,0.0013286323131151967,0.0037807347121896484,0.0026223127203128804,0.004839046390897828,0.03525618254119278,0.03481743552604999,0.029106701436229176,0.05719089548132117,-0.04344635816853626,4718.3027360792485,4603.934824380245,4212.730611816898,5496.456065625536,5256.210911176776,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-05-01 00:00:00,129.22636342084942,128.78369852677093,127.78148555314029,130.24854961663578,131.49862243751951,0.0001698196334731783,0.002836896500927777,-1.2746065667368356e-05,-0.002240016535444145,0.0025396654218403647,0.03383571990049683,0.03908281903474231,0.0284434662207953,0.05109809554886824,-0.046637503488923815,4719.103996520505,4616.99571097403,4212.676916075881,5484.143913152193,5269.559928277791,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-06-01 00:00:00,128.6563978905086,128.97451870535411,127.02626728700497,129.38332061073248,130.93340650568356,-0.004410597924857096,0.0014817106572189154,-0.005910232322516307,-0.0066429070300586535,-0.004298265041555949,0.028409300747453736,0.03796512450617939,0.020439632187785772,0.04123402171373414,-0.034425219742502566,4698.289926226266,4623.836762723314,4187.779016802171,5447.71325499766,5246.909963053691,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-07-01 00:00:00,128.18961887620048,129.05203271121414,126.46454342963442,128.81136778901478,129.48829849294262,-0.0036281057293812147,0.0006010024820259918,-0.004422107878690795,-0.00442060706911751,-0.011036969489358062,0.026529151548504437,0.03724337082832285,0.01548939711052455,0.03767105683048655,-0.020946844911277185,4681.24403362663,4626.615700094193,4169.260206217754,5423.631055272092,5188.999977878059,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-08-01 00:00:00,127.77499299886381,129.169920791221,125.92706103190389,128.27674991127236,128.5335406980584,-0.003234473126385584,0.0009134926241003427,-0.004250063955906991,-0.004150393609810066,-0.0073733133109030735,0.02540665767060757,0.03861851598848376,0.014025430713353826,0.03257246949726289,-0.011009234669450807,4666.102675601812,4630.842079410775,4151.54058369251,5401.1208515983235,5150.739855270895,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-09-01 00:00:00,128.1281093724838,129.4805838299027,126.53169402249442,128.2401415999384,128.38423641403085,0.002763579674961436,0.0024050726111681797,0.004801453997543392,-0.0002853853980498977,-0.0011615978461084753,0.03222704050035774,0.043778402537140826,0.03009685481442026,0.031969970003521864,-0.017330230522779266,4678.997822117388,4641.979590862611,4171.474014824044,5399.579450574175,5144.756766949147,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-10-01 00:00:00,128.04993987570856,128.85822647521294,126.9858582443836,128.0317943264367,127.95829321424031,-0.0006100885836689551,-0.004806568956372215,0.0035893317116930668,-0.0016246650300156817,-0.0033177219547180226,0.028248278797966986,0.032906194998944205,0.03724353543479442,0.023119686939211626,-0.028635561477068916,4676.143218963102,4619.667595865058,4186.446818789956,5390.806942664036,5127.687894471756,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-11-01 00:00:00,128.09037346010666,128.75840947892243,127.33396950096493,127.71929061832437,128.51041502291753,0.0003157641810480616,-0.0007746264947213755,0.002741338771057311,-0.0024408289343783585,0.004314857558726626,0.021583233398478674,0.02425175635638821,0.03287464293778153,0.012328916867614392,-0.022114022248195808,4677.6197774971015,4616.089078948495,4197.923287767274,5377.648905098734,5149.813137342008,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2019-12-01 00:00:00,128.09664438061515,128.88599155260925,127.66403756919749,127.1746303219242,128.76340049422834,4.8957000741589596e-05,0.0009908640080531494,0.002592144653356332,-0.004264510817146849,0.0019685989751545563,0.00889580479887031,0.01277185555927951,0.021218279211332236,-0.007828287029553516,-0.01276516695212182,4677.848779732018,4620.662995474791,4208.80491217286,5354.715863172122,5159.951054206418,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-01-01 00:00:00,126.62915665466612,127.97644491290022,127.23666178238852,124.00058642221498,129.67651771358106,-0.011456098112833213,-0.007056986013392885,-0.0033476599592685563,-0.024958153144810313,0.007091434490297255,-0.006634407358076744,-0.0005831306847658979,0.013891224851393158,-0.03580269110328049,-0.004431586203128113,4624.258885154411,4588.055041343124,4194.715264492005,5221.072044612128,5196.542509080463,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-02-01 00:00:00,126.64716146509785,127.66642490889173,127.47895832923405,123.9290469838033,130.5530122334409,0.00014218534583498865,-0.002422477075523455,0.0019042982065964331,-0.000576928226517337,0.006759084337811805,-0.012773628132855652,-0.003572423916815337,0.007980059059937705,-0.04526360228661552,-0.0006857071310532037,4624.916387003227,4576.94058318423,4202.70325324736,5218.05986077691,5231.666378164362,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-03-01 00:00:00,126.65322266047797,127.7744338586165,126.95461733336433,124.4076475843023,130.65506653213848,4.785891219349914e-05,0.0008460247069803639,-0.004113157204466145,0.003861892043449222,0.0007817077289269392,-0.016795500550179865,-0.003700274035066231,-0.002727396534875637,-0.044484735176222645,0.0009286475271905736,4625.137730470495,4580.812787999985,4185.416874083033,5238.211444635485,5235.756012207339,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-04-01 00:00:00,128.18738161789045,127.55672024132116,127.38954984024062,128.53826311305195,129.92424312545242,0.012113066885989454,-0.001703890291044008,0.0034258896290020324,0.03320226375915225,-0.005593532850149963,-0.00787155996554667,-0.006717566602169822,-0.0030799409379507203,-0.015341547712245163,-0.009463332628704024,4681.162333156598,4573.00758556542,4199.755650345004,5412.131922646483,5206.469638957687,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-05-01 00:00:00,128.49221011781705,126.64568422857103,127.63979069926773,129.79890410505348,129.7686197865084,0.002377991469045382,-0.007142203178527651,0.0019643750946678473,0.009807515376901943,-0.0011978006198100077,-0.005681141862991734,-0.016601591060497967,-0.0011088840707962344,-0.003452211275332906,-0.013156051515544331,4692.294097250061,4540.346236252363,4208.005545748232,5465.21148969966,5200.23332639712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-06-01 00:00:00,128.11142618896884,125.7699823678973,126.85011774918807,130.05145097164606,130.82574131546102,-0.0029634787081572744,-0.0069145811482470565,-0.006186730217540126,0.0019456779572513128,0.008146203070447777,-0.004235869420217697,-0.02484627482718249,-0.0013867174213574307,0.0051639605303046565,-0.0008222896898193444,4678.388583600448,4508.951643760658,4181.971750682776,5475.845031226885,5242.595483087662,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-07-01 00:00:00,127.96023610845165,125.7144632328342,126.81451110784282,129.50634781422204,132.74445735966697,-0.0011801451674900987,-0.0004414339098871567,-0.00028069852812950824,-0.0041914423357173325,0.014666196613243976,-0.0017894020573565594,-0.025862199984471146,0.0027673185599497163,0.005395331461316211,0.02514635611573679,4672.867405921871,4506.9612396070615,4180.79787736768,5452.893342539173,5319.48441920633,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-08-01 00:00:00,127.78725795934332,125.77439209741033,126.62641988295795,128.95480958145563,134.88937802045265,-0.0013518117375285188,0.00047670620416306875,-0.0014831995427156963,-0.004258773736385502,0.016158269079168397,9.598873920202422e-05,-0.026287301819274966,0.005553681991171677,0.005285912456094222,0.04944886204702725,4666.550568914631,4509.109735991905,4174.596919867781,5429.670703584657,5405.438079814309,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-09-01 00:00:00,128.26178617702024,126.55646418266626,127.27317470963392,128.88845761863465,136.78578517535547,0.00371342358584692,0.006218054980939414,0.005107582029672653,-0.000514536549946043,0.014058980645720531,0.001043305838126507,-0.02258346047526194,0.005860039200989986,0.005055484270430455,0.06544065685938394,4683.879447861786,4537.147628245391,4195.919016076825,5426.876939553492,5481.433029160059,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-10-01 00:00:00,128.5156200617187,126.45742841591884,127.78993639675342,129.09344298639485,137.24814069254035,0.0019790297037352023,-0.0007825421434378699,0.0040602561246583235,0.0015904090369887047,0.0033801430213831196,0.003636707572546749,-0.018631313847516928,0.006332029121088212,0.008292070462211143,0.07260058918374335,4693.148984417819,4533.5971190152895,4212.955521960422,5435.507893680783,5499.961056760752,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-11-01 00:00:00,128.52816122979996,126.35741381894807,129.760069327223,127.10419668420676,137.62879442225477,9.758477666177434e-05,-0.0007908953884607772,0.015416964637597452,-0.015409351986976905,0.0027734709395237367,0.0034178038354275575,-0.01864729200749715,0.019053044806238262,-0.00481598301352737,0.07095440005941267,4693.606964313303,4530.011517960721,4277.9065082622565,5351.750239319064,5515.215038920191,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2020-12-01 00:00:00,128.83830416140268,125.97558980022218,131.09990343519047,126.88542396585714,137.32150419563828,0.0024130348449333816,-0.003021777727051256,0.010325473120615714,-0.0017212076710035884,-0.0022327466276693686,0.0057898455058964515,-0.02258121086184217,0.02691334170071702,-0.002274088435208932,0.06646379070886343,4704.932801466613,4516.3228300524615,4322.077916925826,5342.538765753853,5502.90096114117,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-01-01 00:00:00,129.91194148469305,127.15248861397957,132.3788043646987,127.73377320839433,136.94285262499318,0.008333215267606775,0.009342276671407301,0.009755163016885504,0.006685947179917662,-0.0027574091389623856,0.025924399378095098,-0.006438343395782198,0.0404140010455849,0.030106202671236204,0.05603431553784777,4744.140019320857,4558.515567468205,4364.240491577118,5378.258697748346,5487.727211740115,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-02-01 00:00:00,130.2418319565007,128.7171897070138,132.07815416285518,127.82487859099342,136.36129242849557,0.0025393390941395033,0.012305705614496398,-0.0022711354985140986,0.0007132442760495739,-0.004246736396605888,0.02838334827104272,0.008230549252647545,0.03607807824835696,0.031435984557351304,0.04448982138128632,4756.186999539991,4614.611318080567,4354.328710072645,5382.0947099796285,5464.422280855374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-03-01 00:00:00,131.0072614021136,130.8616225795749,132.38658037446896,127.9643362200092,135.76380535741478,0.005876986173448229,0.016660034898542175,0.0023351796030817162,0.0010910053704178413,-0.004381647170102254,0.03437763880124556,0.024161239676275148,0.04278665207458432,0.028588987130367505,0.03910096225789794,4784.139044774622,4691.490903682996,4364.496849661519,5387.9666042123135,5440.479110432221,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-04-01 00:00:00,131.66376891334954,132.2188297416829,132.9756676524046,127.93640978218531,136.25482846085302,0.005011229944123841,0.010371315404428039,0.0044497506942875464,-0.00021823610115778713,0.0036167452889639407,0.02711957488781347,0.03654930521529254,0.04385067550022392,-0.004682289275507845,0.04872520465089725,4808.113465612649,4740.1478355620975,4383.917772548517,5386.790755387442,5460.155937624583,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-05-01 00:00:00,132.59921625629968,133.18734333171085,134.24418341372984,128.26728034282792,137.20994699176947,0.007104819728848799,0.007325080640330439,0.009539457734787371,0.0025862110810044303,0.007009795848745837,0.03196307491883621,0.05165323353090656,0.05174242826849129,-0.011799974528181933,0.05734304038606042,4842.2742450216765,4774.869800704678,4425.737970852527,5400.722133330078,5498.430516049649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-06-01 00:00:00,133.1769641527288,134.4474098249603,134.96167532988497,127.91424718973722,137.13681374818333,0.004357098878415622,0.009460857629025377,0.005344677869162373,-0.002752324303962106,-0.0005330024913611231,0.03954009501297806,0.06899442373840947,0.06394599961456326,-0.01643352508519713,0.048240295596754024,4863.372512703641,4820.044164086278,4449.3921146400535,5385.857594543567,5495.499838886019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-07-01 00:00:00,133.9711082784441,135.49019678689316,135.94377273567883,128.21149393457134,137.2532904827193,0.005963074250623146,0.0077560955863003045,0.007276861400788981,0.0023237970074843073,0.0008493469503372264,0.046974531720135104,0.07776140710200896,0.07198909295224509,-0.009998381558162572,0.03396626279344983,4892.373164105333,4857.42888735312,4481.769724376053,5398.373234304504,5500.167424914755,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-08-01 00:00:00,134.17825958526777,136.364624108705,135.32782239174256,129.11058252485572,136.9228453522716,0.001546238659108079,0.006453805091058973,-0.004530919890930796,0.007012542812606215,-0.0024075570741185492,0.05001282387605355,0.08420022418468687,0.06871711698733485,0.001207965363259067,0.015075073824646346,4899.937940626454,4888.777786635777,4461.463184785305,5436.229557728491,5486.925457922066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-09-01 00:00:00,134.84427719437275,136.99486460412146,135.3958206654583,130.81102968345482,137.6827731772188,0.00496367750754545,0.004621730155718984,0.0005024707596261724,0.013170470811497914,0.005550044063078463,0.05132074964454114,0.08248018375725841,0.06382056528687774,0.01491655731119712,0.006557611236528871,4924.25965237071,4911.372398356881,4463.704939580809,5507.827260443156,5517.3781359843615,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-10-01 00:00:00,135.39961298387,137.8601053580574,134.93301024851058,132.66432836557013,138.55792566803362,0.004118348965575835,0.006315862688986762,-0.003418203122319774,0.014167755475972044,0.006356296220794144,0.053565418109062124,0.09017008399566007,0.05589699825485339,0.027661245192380557,0.009543189211046688,4944.539472016278,4942.391952039382,4448.44708941922,5585.860810273008,5552.448225778811,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-11-01 00:00:00,136.07790252060113,138.11859688751304,135.50827817385547,133.77893110878284,140.61801603920057,0.005009538223805121,0.001875027795635642,0.004263359457299609,0.008401676297951965,0.014868080344264456,0.05873997743811743,0.09307869410351377,0.0442987498113685,0.052513879153491816,0.02171944925837721,4969.309331500456,4951.659074326382,4467.412418388192,5632.791404646337,5635.0024721070595,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2021-12-01 00:00:00,137.43532979771322,137.81325814464697,137.90870171878115,135.30874151670596,142.1332981435268,0.009975368902431336,-0.00221069971565635,0.01771422069023676,0.011435361272838618,0.010775874578573097,0.06672724926230478,0.093967953340782,0.05193595193574363,0.06638522603758967,0.03504035275519035,5018.880025272469,4940.712443018742,4546.549147881825,5697.204409333007,5695.7245519964345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-01-01 00:00:00,138.76115011895104,137.70136180028325,141.0309236608026,136.39206049273258,142.7214939132842,0.00964686680775051,-0.0008119417962405562,0.02263977474306289,0.008006274863570972,0.004138338991919177,0.06811697626196023,0.0829623808490989,0.06535879620326246,0.06778385282812005,0.04219746542096181,5067.296492400352,4936.70087208305,4649.481996448134,5742.8177937880755,5719.295390997192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-02-01 00:00:00,139.72183656156665,136.784508851789,143.7932276814005,137.7122713464651,142.43316649188296,0.006923309887472584,-0.006658270742623595,0.019586513006477846,0.00967952862478283,-0.0020202102254930354,0.07278770931471668,0.06267476133636896,0.08869804088949018,0.07735108270361657,0.044527841847578076,5102.378956308942,4903.830981101375,4740.54913604495,5798.405563009959,5707.741211965685,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-03-01 00:00:00,140.0912656949386,136.7642701875859,143.99094010678905,138.59177513141395,143.6819149631307,0.0026440329046861777,-0.00014796020670027055,0.001374977309964942,0.006386531689221542,0.008767259073180211,0.06933970068225892,0.04510602491132709,0.08765510597445725,0.0830500061605679,0.05832268464242385,5115.869814161601,4903.105409255788,4747.067283543785,5835.437263885081,5757.782457893655,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-04-01 00:00:00,141.20942158532108,138.44655091250536,144.745525318643,139.22402302111436,146.18414752333965,0.007981624584771474,0.012300586422258064,0.005240504793526002,0.00456194380294872,0.0174150835952529,0.07250022349165564,0.047101620722174165,0.08851136357521083,0.08822831012802745,0.07287315374177283,5156.702766442803,4963.41648107978,4771.944312398387,5862.058200748557,5858.054720721154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-05-01 00:00:00,143.44544794740236,143.13918216992627,146.08472340976812,139.63939760939004,148.04495220047352,0.015834824170922746,0.033894894647007456,0.009252086295427953,0.002983497957192993,0.0127291823953537,0.08179710255706274,0.0747206047456761,0.08820151231094076,0.0886595337187095,0.07896661609638245,5238.358248051136,5131.6509597952,4816.094752973673,5879.5476394154375,5932.622967743176,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-06-01 00:00:00,145.03125039217747,146.41260634082678,147.0368153311182,140.16082029667675,148.3860960875007,0.011055090750293983,0.022868819852655653,0.006517395516295377,0.0037340657165054747,0.002304326368150811,0.0890115367538642,0.0889953665261698,0.08947088106099832,0.09574049315064959,0.08202963180968892,5296.268773865892,5249.005761141464,4847.483147322758,5901.502256684339,5946.293667280044,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-07-01 00:00:00,145.9917854311651,146.45985391830857,149.2575726957297,141.08292622043942,147.37656106431197,0.006622952200924015,0.00032270156691160956,0.015103410391543726,0.006578913578066059,-0.0068034340804641324,0.08972589170298839,0.08096273672603127,0.0979360782191725,0.10039218708766162,0.07375612304804613,5331.345708798453,5250.699623525312,4920.696674662865,5940.327730011827,5905.838450291623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-08-01 00:00:00,147.29380685248586,147.6278274600427,151.1646105570216,142.17957686205136,146.68926608281424,0.008918456730119484,0.007974700987928074,0.012776824832730682,0.007773092542030513,-0.004663529780680742,0.09774718577925356,0.08259622629369834,0.11702536762496063,0.10122326211857713,0.07132791248542825,5378.893084815681,5292.5723830003535,4983.567554130033,5986.502447187199,5878.2963967988,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-09-01 00:00:00,148.48004827198164,149.77395043675932,154.2755297862136,140.23345499109564,146.55982049671982,0.008053572956287391,0.014537387792267653,0.020579679448309296,-0.013687773686680282,-0.0008824475679177768,0.10112235655320734,0.09328149540178754,0.13944085591389177,0.07203081674719503,0.06447464061516905,5422.212392698313,5369.512560150675,5086.127776903024,5904.560556515344,5873.109108439945,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-10-01 00:00:00,149.98590089872155,153.11521971530445,154.9360912118174,140.79098626259758,146.5387629970232,0.010141784329040116,0.022308747741523582,0.0042816992851630875,0.003975736542591424,-0.00014367853089103377,0.1077276928154085,0.11065648265410544,0.1482445320568071,0.06125729498764443,0.05759928412980586,5477.203301371308,5489.29966135002,5107.905046569638,5928.035533687826,5872.265268751482,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-11-01 00:00:00,150.72085456437088,155.22126378923818,154.72091027185806,141.0751592551085,146.7857755608284,0.004900151689228416,0.013754635743263188,-0.001388836766671453,0.0020184033087238262,0.0016856465740071602,0.1076071263043823,0.12382595310936972,0.14178198082742233,0.05453944119491205,0.04386180160519704,5504.042428380771,5564.802978677508,5100.8110002402955,5940.000700223253,5882.163832583415,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-12-01 00:00:00,151.32102263521364,157.0132752684179,153.63635900446684,142.18125717323602,147.4974061820428,0.003981984262081184,0.011544883963919839,-0.007009726516509995,0.007840486758744936,0.004848089799542654,0.10103437637133283,0.1393190857124853,0.11404398047163844,0.0507913648408409,0.03773998147217639,5525.959438708411,5629.047983348415,5065.055710116205,5986.57319706029,5910.6810910594,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-01-01 00:00:00,150.65079632517353,158.12080816298672,153.1898463548293,138.75434919399564,148.73263034987406,-0.0044291685211235166,0.007053753210838121,-0.0029062954402906405,-0.024102389072738206,0.008374548406002047,0.08568425813731184,0.14828790431512973,0.08621458598165654,0.01731984026584099,0.04211794784212497,5501.484033113478,5668.753898634921,5050.3351618010765,5842.282480652317,5960.180375968918,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-02-01 00:00:00,150.97158120538674,158.10629363471085,153.4422606531374,139.36759380918176,150.18976073843683,0.0021293274781024607,-9.179391659142055e-05,0.0016477221194113323,0.004419642474260188,0.009796978545562274,0.08051529324740181,0.15587865147817848,0.06710352863847002,0.012020152209617496,0.054457781411437756,5513.198494235528,5668.233541512373,5058.6567107576175,5868.103280450434,6018.572135239967,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-03-01 00:00:00,152.63701453820303,158.68926210414676,154.7773249550045,142.82427503940588,151.32362137441785,0.011031435979666826,0.003687193318077542,0.008700760117742679,0.024802618282675715,0.007549520222991157,0.08955411160738547,0.16031227956313843,0.07491016337705592,0.030539329653427316,0.05318488700020474,5574.016990467883,5689.133414351941,5102.670869315929,6013.647606158763,6064.009467288492,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,155.0127737303834,160.65476247243052,155.31094044824084,147.85205999348875,153.44687795695336,0.015564764545271892,0.012385843517211725,0.003447633517322135,0.035202593905662605,0.014031230307936848,0.09775092901093796,0.16041000236950786,0.07299303454347994,0.06197232909341999,0.049682065782503226,5660.775252495861,5759.598130570645,5120.263008432847,6225.343600730131,6149.094980713527,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,156.5029652094028,162.69823068219426,155.9314496144857,149.2196416257198,157.49807571639244,0.009613346327260075,0.012719624232206739,0.003995270162256537,0.009249662346884291,0.026401304564668715,0.09102775618776193,0.13664356758059903,0.06740421568309696,0.06860702767515758,0.06385306202887664,5715.194245478887,5832.858054520024,5140.719842453344,6282.925927030221,6311.43911009642,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
