Unnamed: 0,Curitiba,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2018-04-01 00:00:00,145.76422498925672,136.23647045104192,146.54051560690252,151.58467867253194,144.98444948587294,-0.0008607238178331333,-0.0032034937515461495,-0.0037243201846630016,0.0026258040352655316,0.0060217385629886344,0.015778235270128782,0.016197678947085015,0.007144371797074056,0.02307809753565282,0.023658042612197505,6037.109792682024,6863.122792708704,5764.632004886129,5702.641153083998,6382.318539891515,103.4573969665719,.,.,.,.,-0.01102203961264852,.,.,.,.,0.05054925181645897,.,.,.,.,18.009148389486047,.,.,.,.,0.0029753097622353722,.,.,.,.,99.80850267138256,-0.0033241488863955393,.,7720.196439722333,102.43731309284239,0.0045740879232878395,.,25.545526520151196,0.003193630004705478
,2018-05-01 00:00:00,145.69604211801166,135.89284559435433,146.42196268549893,151.69310358924963,145.4841897319011,-0.0004677613539953094,-0.002522267756570208,-0.0008090112206347133,0.0007152762249271257,0.003446854112977483,0.01810090809872622,0.01426516747116957,0.010737911127506106,0.028097870085446397,0.021174123644752907,6034.28586603118,6845.812159379273,5759.968352911345,5706.72011672009,6404.317460801072,103.20193438718914,.,.,.,.,-0.0024692538849136743,.,.,.,.,0.03804808047250785,.,.,.,.,17.96467922986132,.,.,.,.,0.0029680554787428516,.,.,.,.,99.79296417535565,-0.0001556830892259775,.,7718.994535691165,102.82746488235522,0.003808688238037039,.,25.64282146654296,0.0031997402861435862
,2018-06-01 00:00:00,145.58847046405492,135.87406964539315,146.21397094472607,151.5605724844694,145.69158931410658,-0.0007383292805552993,-0.00013816731027345907,-0.0014204955114528104,-0.0008736791696154502,0.0014255815878528619,0.01844765965182993,0.018806126133660284,0.008702861828665753,0.027738473360854998,0.022033816393246752,6029.830576089049,6844.866291926574,5751.786343719925,5701.734274227286,6413.447337855954,104.18043907334815,.,.,.,.,0.009481456834790531,.,.,.,.,0.042011827270727053,.,.,.,.,18.13501056053011,.,.,.,.,0.0029976374407989794,.,.,.,.,99.88850475005097,0.0009573878828514903,.,7726.384607527432,102.54390567751014,-0.0027576212753032125,.,25.57210827650802,0.0031937088028839026
,2018-07-01 00:00:00,144.94368101604587,135.24516786238146,145.75648773581648,150.7528450223078,144.81853438990478,-0.00442884966064843,-0.004628563674091706,-0.0031288611201356455,-0.005329403610192616,-0.005992486788784495,0.010936274497336473,0.01316863464149498,0.001783406542789523,0.019385948881069703,0.00822286803165495,6003.1253629883695,6813.184392453748,5733.789803057733,5671.34743100186,6375.0148394132875,105.87399090276651,.,.,.,.,0.016255948280521394,.,.,.,.,0.06416012242701741,.,.,.,.,18.429812354268794,.,.,.,.,0.0030591600053019048,.,.,.,.,99.25126544585024,-0.0063795058880427025,.,7677.094091430429,102.27160230611723,-0.002655480787412956,.,25.50420203428611,0.00320973797552817
,2018-08-01 00:00:00,144.65330530474057,134.79019483738244,145.3021447528164,150.863098324207,144.05985169861933,-0.0020033692346556877,-0.0033640612244423456,-0.0031171372887606064,0.0007313513843327647,-0.005238850776122291,0.0072488983787752925,0.006991965832760405,-0.005827205792222179,0.021598103055052942,0.00522850852854595,5991.0988863243765,6790.264423024119,5715.916793056706,5675.495178796556,6341.617087974036,107.8518603128747,.,.,.,.,0.018681353118393876,.,.,.,.,0.08223759747145243,.,.,.,.,18.774106186764627,.,.,.,.,0.0031216741225068866,.,.,.,.,98.04628488674572,-0.012140707261429573,.,7583.888739447922,103.2065373811989,0.009141687956381483,.,25.737353490860063,0.003295808065423596
,2018-09-01 00:00:00,144.2835900466388,134.42000120835158,144.83571393604007,150.63702249460326,143.49119636078407,-0.0025558714840485945,-0.0027464433112324954,-0.003210075237153712,-0.0014985495599321025,-0.003947354735758652,0.001549263262839995,-0.0035038991523236307,-0.010700091451079974,0.01848353623161536,0.0001298441248376303,5975.786407522705,6771.615346718005,5697.568270101685,5666.990167993973,6316.584475729453,108.62706634087579,.,.,.,.,0.007187692690253508,.,.,.,.,0.08022803180671256,.,.,.,.,18.909048692569275,.,.,.,.,0.003154542021755679,.,.,.,.,96.77707537051658,-0.012945003655112641,.,7485.7152719958,104.11565531421547,0.008808724292906911,.,25.964066741790134,0.0033690525129906265
,2018-10-01 00:00:00,144.95572156519768,134.38334245751574,145.38516889324126,152.01805592512335,144.17826676265116,0.004658405840481297,-0.0002727179772823232,0.0037936427575026343,0.00916795491340499,0.004788240807049581,0.0038512907319494527,-0.009180045332250253,-0.008390498946974967,0.025798030034809072,0.00796267761786762,6003.624045824978,6769.768605477713,5719.182808704933,5718.944878348851,6346.829803277317,108.73114725013295,.,.,.,.,0.0009581489472481233,.,.,.,.,0.07085777442865981,.,.,.,.,18.927166377667525,.,.,.,.,0.0031439398648405756,.,.,.,.,96.62780416913125,-0.0015424231494270968,.,7474.169131470254,104.47417746092178,0.0034434989207368094,.,26.053473977593427,0.0034006759826647804
,2018-11-01 00:00:00,147.44373766261322,134.58419166776156,147.52010255204686,156.55684377254784,147.72344714078383,0.0171639730432889,0.0014945990073832237,0.01468467296257245,0.029856899693942028,0.024588868057131102,0.018272777272887453,-0.009697016125959523,0.004541394806392152,0.05100586157923703,0.03365252389417961,6106.670087109559,6779.886694915673,5803.167137863932,5889.6948419368955,6502.8911638911695,108.87595886460821,.,.,.,.,0.0013318319371919626,.,.,.,.,0.06516276153246081,.,.,.,.,18.952374182329848,.,.,.,.,0.0030930445337106482,.,.,.,.,96.65202193968108,0.0002506294203625803,.,7476.042378147367,104.04506941680245,-0.004107312012864073,.,25.94646423094842,0.003381195257462757
,2018-12-01 00:00:00,149.7865357106655,135.32181177964608,149.68694606011377,160.336333114977,150.38302504516585,0.015889437457243326,0.005480733678628734,0.014688462593106116,0.024141323057842036,0.018003762813951798,0.03386097038620317,-0.0023616663660879222,0.01835300029083209,0.07371320057939945,0.05423737874005696,6203.701639530705,6817.045448261784,5888.4067412899885,6031.879867828199,6619.967674010809,109.42198235063827,.,.,.,.,0.005015096920607296,.,.,.,.,0.06208453840989292,.,.,.,.,19.04742217572985,.,.,.,.,0.0030618867575547193,.,.,.,.,96.78994916411682,0.0014270495502082259,.,7486.71106106044,104.29546461196676,0.0024066031823308798,.,26.008907074336854,0.0033813631247766682
,2019-01-01 00:00:00,151.68153151805433,137.26059909657326,151.20507493181302,162.70760868862646,151.59184170214664,0.01265130940106185,0.01432723440094219,0.010142025818935307,0.014789383838216041,0.008038252034215487,0.04405546330832877,0.008524934971631648,0.027046155746927703,0.08547152042352502,0.06140867122129068,6282.186588404282,6914.7148563209075,5948.127114492545,6121.087654459518,6673.180642632867,110.02116540291782,.,.,.,.,0.005475892863643139,.,.,.,.,0.05457005598465248,.,.,.,.,19.151723818892727,.,.,.,.,0.002908988332155895,.,.,.,.,96.0187212722709,-0.007968057618650382,-0.039812787277291095,7427.056515951724,105.32440982791707,0.009865675557211517,0.05324409827917065,26.265502513129924,0.0034263858564478385
,2019-02-01 00:00:00,149.26349178015548,135.76948981709168,149.6594294518059,158.628367732369,149.0927975605578,-0.01594155671886166,-0.010863345266564517,-0.01022217991495411,-0.025070990773786828,-0.016485347189719057,0.02503190762059382,-0.005240359679095419,0.016900070237348963,0.05336616942224581,0.041038684895432054,6182.038754586763,6839.59792141685,5887.324288971185,5967.625922349022,6563.170942879351,110.28571798666731,.,.,.,.,0.002404560820462587,.,.,.,.,0.051928480548892875,.,.,.,.,19.197775303631957,.,.,.,.,0.0029648392812191664,.,.,.,.,95.42035704453171,-0.0062317454326689115,-0.0457485121894976,7380.772990430268,106.10891530564797,0.007448467824435534,0.05509658909905846,26.461140263491604,0.0034772042735378077
,2019-03-01 00:00:00,147.71155748464582,134.86549593715907,148.68749579620987,155.88479124146488,147.84092570534224,-0.010397279850557384,-0.006658299159483239,-0.006494302825796994,-0.017295623286831985,-0.008396595111893834,0.0124872453431355,-0.013234453898045229,0.010872217426751707,0.031068017718235863,0.0258423274790045,6117.762367608333,6794.057832325477,5849.090222204936,5864.41211247934,6508.062653821846,111.6090459430568,.,.,.,.,0.011999087284805698,.,.,.,.,0.06690183451268372,.,.,.,.,19.428131085174325,.,.,.,.,0.0030387121781988683,.,.,.,.,93.88346244078124,-0.016106569408802507,-0.06249089677520159,7261.894057969288,106.12451149931617,0.00014698287720005254,0.04073341175110512,26.465029598021527,0.0034921794307666504
,2019-04-01 00:00:00,145.86210014032287,133.59480094203954,147.2146784948262,153.00209864665644,146.9488446841422,-0.012520735518716686,-0.00942194284972342,-0.009905455018237252,-0.018492455690197307,-0.006034060034080357,0.0006714620893664147,-0.019390325514574314,0.00460052215001161,0.009350680995844796,0.013549006153660947,6041.163483037151,6730.044607711589,5791.152322111275,5755.964731340259,6468.792613063128,113.48799404679534,.,.,.,.,0.016835087943473548,.,.,.,.,0.09695388995205834,.,.,.,.,19.75520538057057,.,.,.,.,0.003131808754823372,.,.,.,.,92.86356019460867,-0.010863492032112676,-0.06958267372911076,7183.004529732491,106.91660801392993,0.007463841325845433,0.04372718090553396,26.662560379624964,0.003580367544722818
,2019-05-01 00:00:00,145.79432211932235,134.40954560848866,146.88028387339222,152.55578532889825,146.58822024802865,-0.0004646719122740617,0.006098625550575054,-0.002271476084130586,-0.0029170404962151064,-0.0024540814654833154,0.0006745550522990751,-0.010915217643564401,0.0031301396285592364,0.005687020169252932,0.007588663195375878,6038.356324049128,6771.08862971269,5777.997858112042,5739.174349124154,6452.917669007354,114.93431111427394,.,.,.,.,0.012744229727791545,.,.,.,.,0.1136836901047582,.,.,.,.,20.006970256260264,.,.,.,.,0.0031764086652278445,.,.,.,.,91.88601675165273,-0.010526663428661931,-0.07923351600027506,7107.391458641444,107.46633921893978,0.005141682056900132,0.04511318393283248,26.799650787919898,0.0036460697023172053
,2019-06-01 00:00:00,145.39016527182054,135.4507198137695,145.6503829538097,151.93954943058782,145.77294851977004,-0.0027721027926659314,0.007746281713603809,-0.008373492256065318,-0.004039413497048838,-0.005561645587068065,-0.001362094069690456,-0.003115751465518901,-0.0038545426765642654,0.0025004982490235417,0.0005584344713822631,6021.617379620119,6823.5393897462245,5729.615837791579,5715.991450796386,6417.028827929806,115.80890186039173,.,.,.,.,0.0076094835183571075,.,.,.,.,0.11161848510598582,.,.,.,.,20.159212966677536,.,.,.,.,0.0032246674986217035,.,.,.,.,91.36244029334784,-0.005698108121500178,-0.08535581224323785,7066.892773648279,108.33028662667155,0.008039237346418426,0.05642832610022652,27.015099541405117,0.0037041433503309158
,2019-07-01 00:00:00,144.7495643155159,135.74098838541838,144.49722521707287,151.13810754938652,144.9045542952306,-0.004406081766995529,0.002142982865266152,-0.007917299723836146,-0.005274741725935006,-0.005957169923208827,-0.001339256041858694,0.0036660867879689807,-0.008639495492139049,0.0025555904236613802,0.0005939840897313253,5995.085641075952,6838.16211773892,5684.252751901345,5685.841072185782,6378.801496799699,116.1598533804456,.,.,.,.,0.0030304364726378985,.,.,.,.,0.09715192928852101,.,.,.,.,20.22030418091143,.,.,.,.,0.003263102003427371,.,.,.,.,91.22233386450948,-0.0015335232770546936,-0.08089500466592237,7056.05552908344,108.37701571644091,0.00043135757528633967,0.05969803222647352,27.026752709239414,0.0037015204341095363
,2019-08-01 00:00:00,144.55571529051937,135.74558509679795,144.53649696574126,150.27834825613894,146.12631681027196,-0.0013392028218750518,3.386384197034964e-05,0.0002717820263289372,-0.005688567279212742,0.008431498381701097,-0.0006746476619777786,0.007087980402195715,-0.005269349522525113,-0.0038760311472021414,0.014344490066363402,5987.05700546804,6838.3936841802415,5685.797629632421,5653.496782707742,6432.584351297158,117.77169336801235,.,.,.,.,0.013876050465453593,.,.,.,.,0.09197646685333516,.,.,.,.,20.50088214215258,.,.,.,.,0.0033247541415015627,.,.,.,.,91.07614481177053,-0.001602557691146922,-0.07109030273841044,7044.7477930261475,108.42335237127612,0.0004275505699147253,0.050547330842121374,27.038308012763192,0.0037057647695340565
,2019-09-01 00:00:00,144.91787740516463,136.55337821781112,144.7732020172053,150.359405991219,146.75508208855226,0.0025053462183588504,0.005950787426619808,0.001637683605409057,0.000539383989913933,0.004302888706191554,0.004396115721273519,0.015870978948681946,-0.0004316056940373292,-0.0018429500184404812,0.022746243745586314,6002.056656095788,6879.087511334337,5695.109167194144,5656.546188359364,6460.26304585398,119.06996786007788,.,.,.,.,0.011023654792911008,.,.,.,.,0.09613535439161991,.,.,.,.,20.726876789837824,.,.,.,.,0.003352266800239709,.,.,.,.,90.85595620667654,-0.0024176320325048906,-0.06118307606600737,7027.7161851008095,108.6494943647359,0.0020857314269844274,0.043546179840462385,27.094702661517896,0.003776165210717819
,2019-10-01 00:00:00,145.0631439734186,136.47486514456253,144.25140968258287,151.31151057625684,147.43557549556584,0.0010024061272151386,-0.0005749625111680645,-0.0036042052489825283,0.006332191715983759,0.004636932481854261,0.0007410704942238944,0.015563853739595901,-0.007798314087256841,-0.004647772559428831,0.022592231173627075,6008.073154463751,6875.132293904276,5674.582824840214,5692.364523274373,6490.218849412623,120.74904806611819,.,.,.,.,0.01410162643206081,.,.,.,.,0.11052859387511482,.,.,.,.,21.01915946343147,.,.,.,.,0.0034010973325039194,.,.,.,.,90.19455716540651,-0.007279644273023744,-0.06657759698714039,6976.556911221504,109.05574529279033,0.003739096352263216,0.04385359084145235,27.196012365405235,0.003736194571657823
,2019-11-01 00:00:00,145.44465340152695,136.72312807548877,144.24270154073523,152.05731800512555,148.7269219792079,0.002629954223095199,0.0018191110184522241,-6.036781107932043e-05,0.004928953693135174,0.008758717014543782,-0.013558285301072948,0.01589292457919167,-0.022216640001014976,-0.02874052426580198,0.006792928663976738,6023.874111828998,6887.638922813433,5674.24026269629,5720.421924414038,6547.064839677086,121.62707027462395,.,.,.,.,0.0072714627781163,.,.,.,.,0.11711595050907686,.,.,.,.,21.171999499097105,.,.,.,.,0.003419373969381541,.,.,.,.,89.24848357488781,-0.010489253678397703,-0.0765999325851009,6903.378035977923,108.92899313418425,-0.001162269427124496,0.046940462866307486,27.164403271693228,0.0037817596153045824
,2019-12-01 00:00:00,145.80349017798142,136.77764386345078,144.7810397727602,152.38203237527432,149.57224826847875,0.002467170625130022,0.0003987312807229859,0.003732169643764882,0.002135473480716188,0.005683747622969193,-0.026591479092472725,0.010758295833160458,-0.03277444303916366,-0.04961009513669412,-0.005391411540255908,6038.736037087184,6890.385239902284,5695.417489956154,5732.637733732131,6584.276703897025,122.98127797413802,.,.,.,.,0.01113409783246766,.,.,.,.,0.12391747373073114,.,.,.,.,21.407730612829006,.,.,.,.,0.0034484989638002483,.,.,.,.,88.76739008620277,-0.0053904948231570105,-0.08288628258612907,6866.165412412688,109.16376337743901,0.0021552594630664945,0.04667795271428954,27.2229496089031,0.0038293606880013113
,2020-01-01 00:00:00,145.8238608033456,136.75167230331354,144.41356820173917,152.63455151070798,150.89658979794802,0.0001397128788847013,-0.00018988161664179604,-0.0025381194360657444,0.0016571450813294142,0.008854192838581465,-0.03861821974029511,-0.0037077413082078348,-0.04491586498096389,-0.06190894979714989,-0.00458634116712342,6039.57972628375,6889.076882413648,5680.961840128388,5742.137546155628,6642.575159535908,124.46025423008315,.,.,.,.,0.012026027703632591,.,.,.,.,0.13123919178902277,.,.,.,.,21.665180574250794,.,.,.,.,0.0034995236301329307,.,.,.,.,88.8628724401685,0.0010756467422665672,-0.0745255585294794,6873.550980870414,109.64166123057775,0.004377806685597507,0.040990036495000215,27.34212641970264,0.0038853838739012015
,2020-02-01 00:00:00,145.73232920616036,136.91563664883614,143.9528219325977,152.6554908423971,151.1850134983165,-0.0006276860088672009,0.0011989933487535076,-0.0031904638523841955,0.00013718605310453214,0.0019113997258299875,-0.023657242182140825,0.008441858574327332,-0.0381306245794949,-0.037653270820065754,0.01403297793046554,6035.7887665901235,6897.336839774714,5662.836936730683,5742.925287341968,6655.271775874649,124.96387026532676,.,.,.,.,0.00404640050238525,.,.,.,.,0.13309204987389145,.,.,.,.,21.752846571810707,.,.,.,.,0.0035153730362789785,.,.,.,.,88.52507863047047,-0.003801292940710077,-0.07226213176757745,6847.422600049221,110.10568275620656,0.004232164310726372,0.037666650714936134,27.45784279131548,0.003921658039743053
,2020-03-01 00:00:00,146.77815863410956,137.77629946976435,144.7759821838019,154.21695281194133,151.52894645372848,0.007176372145055954,0.006286081283291667,0.005718264082309021,0.010228665611224486,0.00227491434139937,-0.006319064441746791,0.02158301137276486,-0.026306943912547176,-0.010699173512957239,0.024945871589959756,6079.103832968121,6940.69405978778,5695.218533789963,5801.667749736434,6670.411949083497,126.44656276665341,.,.,.,.,0.011864969436194306,.,.,.,.,0.13294188386097971,.,.,.,.,22.010943431535466,.,.,.,.,0.003531244454639242,.,.,.,.,88.38313241282837,-0.0016034576849642823,-0.05858678285776164,6836.443047658972,109.61704010000507,-0.004437942202160761,0.032909726050530885,27.3359864720116,0.003911428134607158
,2020-04-01 00:00:00,148.21455556538052,138.75483512716812,146.313051755885,156.16255534662633,151.6305186064229,0.009786176258360202,0.007102351138546181,0.010616882364726132,0.012616009454275545,0.0006703151778688632,0.01612794154749264,0.03862451344470563,-0.006124570920235217,0.02065629640328437,0.0318592087766576,6138.595014570421,6989.989306145615,5755.683999004619,5874.861644917674,6674.883227455606,127.38094131500044,.,.,.,.,0.007389513229168143,.,.,.,.,0.12241777101528939,.,.,.,.,22.173593589209272,.,.,.,.,0.0035241047409908686,.,.,.,.,88.45831579063,0.0008506530120526712,-0.04743781516395518,6842.258488529191,108.71676348482939,-0.008212925785574532,0.016837005067210198,27.1114780438415,0.003887415368803972
,2020-05-01 00:00:00,149.77449273767704,139.67154142337307,147.61677263174593,158.53185686060561,153.2647324623318,0.010524858144640215,0.00660666199750648,0.008910489257213383,0.015172020646820661,0.010777605134694168,0.02729990139874716,0.039148974063283326,0.005014211158446136,0.03917302460095784,0.045546035029325305,6203.202856306169,7036.169802857505,5806.969959445665,5963.99516709158,6746.822483201315,127.9770205480963,.,.,.,.,0.004679500928022051,.,.,.,.,0.11347968511208628,.,.,.,.,22.277354940987557,.,.,.,.,0.0035045563657949146,.,.,.,.,88.96547915113571,0.005733359899210644,-0.031784353090531514,6881.487618967359,108.1458997816786,-0.005250926212777229,0.006323473635352572,26.96911767311396,0.003845625467233819
,2020-06-01 00:00:00,150.5239390606105,140.17521554410365,148.17093317680198,159.6856273293926,154.09395592492388,0.005003831488490373,0.0036061327568788215,0.00375404864349993,0.007277846179531311,0.005410399700373825,0.03531032363290798,0.034879812649425856,0.017305482978315467,0.050981314133378364,0.057081972270220716,6234.242638088048,7061.543165266551,5828.769607144767,6007.4002065331415,6783.325489542902,126.31108257458591,.,.,.,.,-0.01301747740629966,.,.,.,.,0.09068543562268316,.,.,.,.,21.987359976371135,.,.,.,.,0.00344196946991518,.,.,.,.,88.9161901810706,-0.0005540235441364727,-0.026775227373774024,6877.675112807767,107.8393698179363,-0.0028344113309991537,-0.004531667219039637,26.892676100394233,0.0038286481043204833
,2020-07-01 00:00:00,150.8380879101302,140.43956901516347,148.46745334913618,160.13808814569362,153.95873383948552,0.0020870357996225497,0.001885878826964671,0.002001203380290306,0.002833447341930917,-0.0008775301057508678,0.042062465772559676,0.03461430983841152,0.02747615482649568,0.05954805668958252,0.06248374723825312,6247.253725657271,7074.8603800076235,5840.434160585519,6024.421858680258,6777.372917208721,124.33459866401668,.,.,.,.,-0.01564774737325303,.,.,.,.,0.07037496213771233,.,.,.,.,21.643307322056103,.,.,.,.,0.003383265262708577,.,.,.,.,88.81723001688938,-0.0011129600130156403,-0.026365296147677464,6870.020535424699,107.17679034329899,-0.006144133406527974,-0.011074537947069918,26.727443910774863,0.0037926503840346086
,2020-08-01 00:00:00,151.28207325983578,140.73226816824297,149.61018048125823,160.28693023124396,152.48636213333702,0.002943456496015129,0.0020841644212672428,0.00769681910980724,0.0009294608626457812,-0.009563417868086455,0.04653124890840998,0.0367355083252916,0.035103130503567836,0.06660029266522205,0.04352429775755473,6265.6422452183115,7089.605552297068,5885.386925842285,6030.021323017969,6712.558067953602,122.79711008070184,.,.,.,.,-0.012365734074306411,.,.,.,.,0.0426708368452009,.,.,.,.,21.375671939223068,.,.,.,.,0.003333829279264629,.,.,.,.,88.71532811487086,-0.0011473213249180159,-0.025921350774989804,6862.1384143617815,106.3592484167176,-0.007627975459637337,-0.019037448201106755,26.523567624524635,0.003750499150310309
,2020-09-01 00:00:00,153.3809911495764,141.8617031615309,151.8157996087196,163.18740151118266,154.04556151605445,0.013874200984379748,0.008025415975941641,0.014742440122500033,0.018095494596809703,0.010225172670550231,0.05839937691573005,0.0388736259256266,0.04864572651143906,0.08531555066606744,0.04967786684963382,6352.573025024691,7146.502585959598,5972.151890194259,6139.137541287288,6781.195133259523,122.07382768086893,.,.,.,.,-0.00589006043674456,.,.,.,.,0.025227686500436164,.,.,.,.,21.24976793962502,.,.,.,.,0.003270752351842723,.,.,.,.,88.90315675619989,0.002117206184322873,-0.02149335642931849,6876.666976250347,105.50522767105845,-0.008029586127885069,-0.028939542812064678,26.310594353864733,0.0037049295744589162
,2020-10-01 00:00:00,155.05711332174974,142.92781925528902,153.41553076160346,165.43147757527964,155.88211976755113,0.010927835057075619,0.007515179008842132,0.010537316649564143,0.013751527650516682,0.011922175708420468,0.06889392491150237,0.04728309571063605,0.06352881472136551,0.09331720333270166,0.0572897297249626,6421.992895230188,7200.209832180237,6035.0823457405295,6223.560060936625,6862.041733151328,121.45390277774001,.,.,.,.,-0.005078278570485706,.,.,.,.,0.005837352119213879,.,.,.,.,21.141855698469428,.,.,.,.,0.0032181946815082406,.,.,.,.,89.02383010634992,0.001357357315004526,-0.012980018926304071,6886.00107047341,105.35660473957924,-0.001408678363716609,-0.03391972191175918,26.27353118886192,0.0036893154180416363
,2020-11-01 00:00:00,156.6960575654217,143.63436891567832,154.4914388061796,168.31975285294354,158.421259968661,0.010569939092514247,0.004943401949814241,0.007013032117641371,0.01745904298261247,0.016288848297009162,0.07735866462435825,0.05054917143479676,0.07105203352385936,0.10694937317827624,0.06518213286770203,6489.872968985331,7235.803363503708,6077.406572063818,6332.217463545388,6973.816489950375,121.76167593364777,.,.,.,.,0.002534073824461469,.,.,.,.,0.0011067080603017754,.,.,.,.,21.19543072159546,.,.,.,.,0.0031909213068000673,.,.,.,.,88.45346529061969,-0.006406877967942481,-0.008907919243255624,6841.883301927766,105.03643139913822,-0.0030389489223995314,-0.03573485463370596,26.1936872695679,0.0037020739041852455
,2020-12-01 00:00:00,157.60696055875914,144.11179913489778,155.4044549399467,169.61767363364365,159.21161592119492,0.005813183863653482,0.0033239274334107005,0.005909817015249397,0.007711042576411531,0.004988951310513912,0.08095464907163263,0.05362100899156386,0.07337573472231163,0.11310809410864642,0.06444623093057822,6527.599793805798,7259.854648806424,6113.322932831989,6381.045462009883,7008.608520867197,122.52383835897756,.,.,.,.,0.006259460700468011,.,.,.,.,-0.003719587425792259,.,.,.,.,21.328102687226778,.,.,.,.,0.003191088934824179,.,.,.,.,88.33332633767846,-0.0013582164649683648,-0.004889900988446216,6832.590543375695,104.83401812494222,-0.00192707683895732,-0.039662843406437776,26.143210021503823,0.0036928523165562404
,2021-01-01 00:00:00,159.42192535353885,145.28079364995833,157.0865677758585,172.04951550395168,161.54997230976656,0.011515765473461226,0.008111719665412576,0.010824096622981783,0.014337196226146487,0.014687096635769725,0.0932499282029795,0.06236941167145149,0.08775490926459018,0.1271990109780725,0.07060055184867675,6602.770102135879,7318.744554529185,6179.494130944453,6472.53176292668,7111.544631495452,123.52988322400611,.,.,.,.,0.008211013289356695,.,.,.,.,-0.007475245907477501,.,.,.,.,21.503228021828363,.,.,.,.,0.003182815241558734,.,.,.,.,88.64794501526501,0.0035617211604126453,-0.0024186414303476456,6856.926325694472,104.72645267692506,-0.0010260548049294549,-0.044829752655023536,26.11638565524498,0.003666843231068385
,2021-02-01 00:00:00,161.0098523842687,146.64807198665036,158.48729735621734,173.82902984402895,164.21527893327504,0.00996053100731542,0.009411280750478035,0.008916927781867923,0.010343036043227949,0.016498341568253805,0.10483276608099756,0.07108344653705378,0.10096693644828347,0.13870145701795678,0.08618754685697505,6668.537198472378,7387.6233142728925,6234.596233838562,6539.477392241569,7228.8733239037465,125.49407843484481,.,.,.,.,0.01590056721155375,.,.,.,.,0.004242891712558983,.,.,.,.,21.845141544254812,.,.,.,.,0.003202375488917606,.,.,.,.,89.79686602677832,0.012960492330820195,0.014366407982721485,6945.795466751634,106.31329569618163,0.015152265532681453,-0.03444315465916459,26.512108065447165,0.003679106754535797
,2021-03-01 00:00:00,162.32315302612318,147.8991822162963,159.80567564063847,174.95871289505428,166.7319679463649,0.008156647698304376,0.008531378644786036,0.00831851073501455,0.006498816981484357,0.015325547229454006,0.1059080897094804,0.07347332440695631,0.10381344495218459,0.13449727610949713,0.10033080707308217,6722.930107063355,7450.649926052003,6286.458789538229,6581.976258968301,7339.659763444973,127.03549263746882,.,.,.,.,0.012282764428795723,.,.,.,.,0.004657539579800307,.,.,.,.,22.11346027175659,.,.,.,.,0.0032160549919125936,.,.,.,.,90.06474847235415,0.002983204842538223,0.01902643653396585,6966.516197423328,108.02366380976518,0.016087998235624124,-0.014535844872167969,26.938634813226756,0.003734056162320924
,2021-04-01 00:00:00,163.01854690512616,148.75685628374777,160.21534710176738,175.89266948384576,166.95656479738352,0.004284009188085802,0.005799045367249844,0.0025635601456994728,0.005338154204139078,0.0013470533202779578,0.09988216935424599,0.0720841269957393,0.09501746548952839,0.12634343805034098,0.10107494409315709,6751.731201412873,7493.856582988675,6302.574504748672,6617.111863206656,7349.546676499031,128.8935941461823,.,.,.,.,0.014626632842020593,.,.,.,.,0.011875032603513302,.,.,.,.,22.436905736018186,.,.,.,.,0.003248395237261172,.,.,.,.,89.71023606743172,-0.003936194914609059,0.014152657843552685,6939.094631794488,110.11551794575601,0.019364776774047243,0.012866042145577739,27.46029546298247,0.003844834824187769
,2021-05-01 00:00:00,164.79015039161172,149.64107640280716,162.0477581474768,178.47395424555177,168.21786174204814,0.010867496491160589,0.0059440629571572146,0.011437175519430687,0.014675340190587471,0.007554641209797985,0.10025510605623555,0.07137842740071432,0.09775979557371373,0.12579236615187628,0.0975640582114441,6825.1056165534865,7538.4005383098665,6374.658155583771,6714.220230878385,7405.069864694644,130.26532885603976,.,.,.,.,0.010642380786602512,.,.,.,.,0.017880618709070983,.,.,.,.,22.675687830533995,.,.,.,.,0.003245020135858489,.,.,.,.,89.19955836843242,-0.005692524302527091,0.002631124111623695,6899.593666965462,110.19339673598932,0.000707246278146556,0.018932728457057957,27.479716654745467,0.003859501767829543
